count,T_count,sum_leg,reflex,on_reflex_,reflex_index,traj_error
4,0,[18. 12.  9. 28. 38. 11.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[ 0.  1.  1. -1.  1. -1.  0.  1. -1. -1.  0.  7.  0. -4.  5.  0.  2. -1.]
5,0,[11.  8.  9. 28. 37. 11.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-1.  1.  1. -1.  1. -1.  1.  1. -2. -1.  0.  7.  0. -5.  5. -1.  0. -2.]
6,0,[11.  8.  9. 28. 37.  5.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-3.  1.  2. -3.  1. -1.  2.  1. -1.  0.  0.  7. -1. -4.  5. -2.  2. -1.]
7,0,[10.  8.  9. 28. 37.  5.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-4.  1.  0. -4.  1.  0.  4.  1. -2.  1.  0.  7. -3. -4.  5. -3.  0. -1.]
8,0,[ 4. 13. 10. 28. 37.  5.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-4.  1.  2. -4.  1. -2.  3.  1. -1.  3.  0.  7. -3. -6.  5. -3.  1. -1.]
9,0,[16. 16. 20. 28. 39. 14.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-6.  1.  2. -5.  1. -1.  4.  1.  0.  3.  0.  7. -4. -4.  5. -4.  0. -1.]
10,0,[21. 20. 17. 28. 49. 16.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-6.  1.  2. -6.  1.  0.  5.  1. -2.  4.  0.  8. -4. -4.  5. -4.  1. -2.]
11,0,[24. 23. 20. 40. 52. 19.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-6.  1.  2. -5.  2. -2.  5.  1. -1.  5.  0.  7. -5. -4.  5. -5.  1. -2.]
12,0,[34. 25. 21. 44. 54. 22.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-6.  2.  1. -5.  1.  0.  4.  2.  0.  5. -1.  7. -5. -4.  4. -5.  1. -1.]
13,0,[36. 26. 23. 46. 53. 24.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-7.  2.  1. -6.  0.  0.  6.  1.  0.  7.  0.  7. -6. -4.  5. -5.  1. -1.]
14,0,[37. 22. 25. 50. 55. 29.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-9.  2.  2. -7.  0.  0.  7.  0.  0. 10.  0.  7. -8. -4.  5. -7.  0. -1.]
