count,T_count,sum_leg,reflex,on_reflex_,reflex_index,traj_error
4,0,[20.  7.  0. 41. 35. 10.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[ 2.  3.  2.  0.  0. -1.  1.  0.  0.  0.  9.  0.  0.  7.  0. -1. -1.  1.]
5,0,[23.  0.  0. 36. 29.  9.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[ 1.  2.  2. -3.  0.  1.  1.  0.  0.  3.  9.  1. -1.  7.  0. -2. -1.  1.]
6,0,[22.  0.  0. 36. 29.  9.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[ 0.  2.  2. -4.  0.  0.  3.  0. -1.  4.  9.  1. -2.  9.  0. -3. -1.  2.]
7,0,[16.  0.  0. 36. 30.  9.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-2.  2.  1. -6.  0.  1.  5. -1. -1.  6.  9.  1. -3.  7.  0. -4. -1.  1.]
8,0,[16.  0. 10. 36. 30. 19.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-1.  2.  1. -6.  0.  0.  3.  0.  0.  5.  9.  0. -5.  7.  0. -5. -1.  1.]
9,0,[14. 19. 12. 54. 41. 23.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-2.  3.  2. -6. -1.  0.  3.  1.  1.  5.  9.  1. -4.  8.  0. -4. -2.  2.]
10,0,[15. 22. 14. 56. 45. 27.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-4.  1.  3. -5.  1.  0.  5.  0.  0.  5.  9.  0. -5.  7.  0. -3. -1.  1.]
11,0,[24. 23. 16. 57. 46. 26.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-4.  2.  3. -5.  0.  1.  4.  0.  1.  4.  9.  1. -4.  8.  0. -3. -1.  1.]
12,0,[28. 22. 15. 55. 48. 25.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-6.  3.  2. -4.  0. -1.  3.  0.  0.  5.  9.  1. -6.  8.  0. -5. -1.  1.]
13,0,[35. 20. 15. 55. 50. 25.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-7.  1.  1. -5.  0.  1.  4.  0.  1.  5.  9.  1. -5.  7.  0. -5. -1.  2.]
14,0,[37. 19. 16. 55. 50. 25.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-7.  3.  1. -5.  0.  0.  3.  0.  1.  5.  9.  1. -6.  8.  0. -4. -2.  1.]
15,0,[40. 19. 14. 59. 52. 27.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-8.  3.  1. -5.  0.  1.  4.  0.  0.  6.  9.  1. -7.  9.  0. -5. -1.  0.]
16,0,[43. 19. 14. 61. 56. 24.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-9.  3.  1. -5.  0.  0.  4.  0.  0.  7.  9.  1. -7.  7.  0. -5. -1.  0.]
17,0,[45. 20. 15. 63. 56. 24.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-8.  3.  1. -5.  0.  0.  5.  0.  0.  8. 10.  1. -8.  8.  0. -4. -1.  0.]
18,0,[48. 20. 16. 67. 60. 23.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-8.  3.  2. -6.  0.  0.  5.  0.  0.  8.  9.  1. -8.  7.  0. -4.  0.  0.]
19,0,[50. 21. 18. 70. 61. 18.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-7.  3.  1. -5. -1.  0.  4.  0.  1.  8.  9.  1. -8.  8.  0. -5.  0.  0.]
20,0,[49. 21. 18. 72. 61. 18.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-6.  2.  2. -4. -1.  0.  5.  0.  0.  7.  9.  0. -9.  7.  0. -5.  0. -1.]
21,0,[46. 20. 19. 68. 63. 18.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-4.  3.  3. -4.  0.  0.  5.  0.  0.  7.  9.  0. -7.  8.  0. -4. -1.  0.]
22,0,[44. 19. 19. 66. 62. 18.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-5.  3.  1. -6.  0.  1.  6.  0.  0.  9.  9.  0. -8.  7.  0. -6.  0.  1.]
23,0,[40. 19. 20. 67. 62. 20.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-3.  2.  2. -6. -1.  0.  5.  0.  0.  7.  9.  0. -8.  7.  0. -5. -1.  0.]
24,0,[36. 20. 21. 66. 61. 20.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-4.  3.  1. -4.  0.  1.  5. -1.  1.  6.  9.  0. -7.  8.  0. -6. -1.  0.]
25,0,[34. 20. 21. 65. 60. 21.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-3.  2.  1. -5.  0.  0.  5. -1.  0.  6. 10.  0. -6.  7.  0. -5.  0.  1.]
26,0,[30. 21. 21. 65. 58. 22.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-3.  2.  1. -5.  0.  1.  5.  0.  1.  4.  9. -1. -6.  7.  0. -4.  0.  1.]
27,0,[27. 20. 20. 60. 56. 20.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-4.  2.  1. -5. -1.  0.  4. -1.  0.  4.  9. -1. -6.  7. -1. -5. -1.  0.]
28,0,[27. 19. 19. 57. 54. 20.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-3.  2.  2. -5.  0.  1.  4.  0.  0.  3.  8.  0. -5.  7. -1. -5.  0.  0.]
29,0,[26. 20. 18. 53. 51. 19.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-3.  2.  2. -4.  0.  0.  4.  0.  0.  2.  9.  0. -5.  7.  0. -4.  0.  0.]
30,0,[27. 19. 17. 48. 50. 18.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-3.  2.  1. -4.  0.  0.  4. -1.  1.  0.  9.  0. -5.  7.  0. -4.  0.  1.]
31,0,[27. 18. 16. 35. 49. 18.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-3.  2.  1. -4.  0.  1.  4.  0.  1.  0.  9.  1. -4.  7.  0. -4.  0.  1.]
32,0,[26. 17. 16. 35. 47. 17.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-4.  2.  0. -5. -1.  1.  5.  0.  1.  1.  9.  0. -5.  8.  1. -5. -1.  1.]
33,0,[21. 17. 17. 36. 48. 17.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-3.  2.  0. -5. -1.  1.  5.  0.  1.  1.  8.  0. -4.  8.  1. -5. -1.  0.]
34,0,[21. 18. 22. 35. 48. 18.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-4.  2.  0. -4. -1.  1.  6. -1.  2.  0.  8.  1. -4.  7.  1. -5. -1.  1.]
35,0,[22. 22. 25. 34. 47. 19.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-3.  2.  0. -5.  0.  1.  4. -1.  1.  0.  8.  0. -4.  7.  1. -3.  0.  2.]
36,0,[22. 23. 25. 33. 51. 18.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-2.  2. -1. -4.  0.  1.  4.  0.  1.  0.  8.  1. -3.  7.  1. -2.  0.  1.]
37,0,[20. 22. 24. 32. 48. 15.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-4.  2.  0. -4.  0.  1.  4. -1.  1.  1.  7.  0. -4.  7.  1. -3.  0.  0.]
38,0,[21. 21. 23. 31. 47. 13.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-3.  3.  1. -5. -1.  1.  6. -1.  1.  3.  8.  0. -5.  7.  1. -4. -1.  2.]
39,0,[21. 22. 22. 31. 48. 12.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-4.  2.  1. -4. -1.  1.  5. -1.  1.  2.  6.  0. -5.  7. -1. -3. -1.  1.]
40,0,[22. 21. 23. 29. 45. 12.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-4.  2.  0. -5. -1.  1.  5.  0.  1.  3.  8. -1. -5.  7.  0. -4.  0.  1.]
