count,T_count,sum_leg,reflex,on_reflex_,reflex_index,traj_error
4,0,[ 81.  16.   9. 234.  87.  12.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10.   0. -10.],1,"[  2.   3. -15.   0.   0.  -2.   0.   0.  -2. -11.  24. -41.  -1.   4.
 -18.   0.   1.  -2.]"
5,0,[ 80.   9.   9. 241.  87.  12.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10.   0. -10.],2,"[  2.   3. -15.  -1.   1.  -2.   1.   1.  -2. -13.  24. -41.  -2.   5.
 -17.  -1.   1.  -2.]"
6,0,[ 79.   9.   8. 247.  88.  12.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10.   0. -10.],3,"[  2.   3. -15.  -2.   0.  -2.   1.   1.  -2. -14.  24. -41.  -1.   5.
 -17.  -2.   1.  -3.]"
7,0,[ 79.   9.   8. 253.  93.  13.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10.   0. -10.],4,"[  1.   3. -15.  -3.   0.  -1.   1.   0.  -3. -15.  24. -41.  -2.   4.
 -18.  -1.   2.  -1.]"
8,0,[ 79.   7.   9. 313.  94.  13.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10.   0. -10.],5,"[  1.   3. -15.  -5.   0.  -2.   1.   0.  -1. -15.  24. -41.  -4.   4.
 -18.  -3.   1.  -2.]"
9,0,[ 78.  18.  12. 317.  97.  20.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10.   0. -10.],6,"[  0.   3. -15.  -5.   0.  -1.   1.   0.  -2. -17.  24. -41.  -3.   4.
 -18.  -3.   1.  -1.]"
10,0,[ 72.  21.  12. 321.  98.  21.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10.   0. -10.],7,"[ -2.   3. -15.  -5.   0.  -2.   2.   0.  -1. -18.  24. -41.  -4.   4.
 -17.  -3.   1.  -1.]"
11,0,[ 72.  24.  12. 325. 100.  20.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10.   0. -10.],8,"[ -3.   3. -15.  -5.   0.  -2.   2.   1.  -2. -19.  24. -41.  -4.   5.
 -17.  -2.   1.  -1.]"
12,0,[ 72.  27.  12. 329. 102.  20.],[0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 1. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10.   0. -10.   0. -10.],9,"[ -4.   3. -15.  -4.   0.  -1.   1.   0.  -1. -20.  23. -41.  17.   9.
 -19.  -4.   0.  -1.]"
13,0,[ 72.  25.  12. 333.  93.  16.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 1. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10.   0. -10.   0. -10.],10,"[ -3.   3. -15.  -5.   1.  -1.   1.   1.  -1. -19.  72.  13.  17.  20.
  -8.  -3.   1.  -2.]"
14,0,[ 84.  25.  11. 219.  99.  17.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 1. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10.   0. -10.   0. -10.],11,"[ -3.   3. -15.  -4.   1.   0.   1.   1.   0. -20.  76.  16.  17.  24.
  -3.  -3.   0.  -1.]"
15,0,[ 85.  18.   5. 273. 105.  17.],[0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 1. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10.   0. -10.   0. -10.],12,"[ -3.   3. -15.  -4.   0.   0.   2.   1.  -1. -21.  78.  17.  17.  29.
   2.  -2.   1.   1.]"
16,0,[ 85.  17.   5. 329. 150.  12.],[0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 1. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10.   0. -10.   0. -10.],13,"[ -3.   3. -15.  -4.   1.   0.   1.   1.   0. -21.  80.  18.  17.  33.
   7.  -2.   1.  -1.]"
17,0,[ 84.  17.   9. 451. 174.  10.],[0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 1. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10.   0. -10.   0. -10.],14,"[ -3.   3. -14.  -3.   0.   0.   2.   0.   0. -21.  80.  19.  18.  36.
  10.  -3.  -1.   0.]"
