count,T_count,sum_leg,reflex,on_reflex_,reflex_index,traj_error
4,0,[17. 10.  9. 52.  4. 10.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  3. -10.   3.  -2.   3.  -2.],[-1.  4. -1. -2.  1. -1.  2.  1. -1.  1.  9. -3. -2.  0. -1. -1.  1. -2.]
5,0,[17.  9.  9. 52.  4. 14.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  3. -10.   3.  -2.   3.  -2.],[-3.  4. -2. -2.  1. -1.  2.  1. -2.  1.  9. -3. -2.  0. -1. -2.  1. -2.]
6,0,[17.  9.  9. 52.  4. 15.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  3. -10.   3.  -2.   3.  -2.],[-3.  4.  0. -3.  1. -1.  2.  1. -1.  2.  9. -3. -2.  0. -1. -2.  1. -1.]
7,0,[16. 16. 16. 53. 11. 16.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  3. -10.   3.  -2.   3.  -2.],[-3.  5. -2. -3.  1. -1.  3.  1. -2.  2.  9. -3. -3.  0. -1. -2.  1. -1.]
8,0,[27. 18. 19. 54. 13. 17.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  3. -10.   3.  -2.   3.  -2.],[-3.  4. -1. -3.  1. -1.  2.  1. -1.  3.  9. -3. -3. -1. -1. -2.  1. -1.]
9,0,[29. 19. 19. 56. 14. 17.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  3. -10.   3.  -2.   3.  -2.],[-4.  5. -1. -3.  1.  0.  3.  1. -1.  3.  9. -3. -3.  0.  0. -2.  0. -1.]
10,0,[31. 16. 19. 58. 11. 12.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  3. -10.   3.  -2.   3.  -2.],[-5.  4. -2. -4.  1.  0.  4.  1. -1.  3.  9. -2. -4.  0. -1. -2.  1. -2.]
11,0,[39. 17. 21. 58. 13. 13.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  3. -10.   3.  -2.   3.  -2.],[-4.  4. -2. -5.  2. -2.  3.  1. -1.  3.  9. -3. -5.  0.  0. -3.  1. -2.]
12,0,[39. 20. 20. 59. 15. 15.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  3. -10.   3.  -2.   3.  -2.],[-5.  5. -3. -4.  1.  0.  3.  2.  0.  4.  8. -3. -4.  0. -1. -5.  1. -1.]
13,0,[44. 21. 18. 59. 16. 18.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  3. -10.   3.  -2.   3.  -2.],[-5.  6. -3. -5.  1.  0.  4.  2.  0.  4.  9. -3. -5.  0. -1. -3.  1. -1.]
14,0,[48. 23. 20. 60. 18. 23.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  3. -10.   3.  -2.   3.  -2.],[-4.  5. -2. -4.  0.  0.  5.  1.  0.  4.  9. -3. -6.  0. -1. -4.  1. -1.]
15,0,[48. 18. 21. 62. 20. 24.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  3. -10.   3.  -2.   3.  -2.],[-6.  4. -2. -4.  0.  1.  4.  1.  0.  4.  9. -3. -6.  0.  0. -4.  1.  0.]
16,0,[50. 17. 22. 63. 21. 20.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  3. -10.   3.  -2.   3.  -2.],[-6.  4. -2. -5.  0.  0.  5.  1.  0.  5.  9. -3. -7. -1.  0. -3.  0.  1.]
17,0,[49. 18. 23. 65. 24. 14.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  3. -10.   3.  -2.   3.  -2.],[-5.  5. -2. -6.  0.  1.  5.  1.  0.  6.  9. -3. -7.  0.  0. -4.  0.  0.]
18,0,[47. 19. 23. 67. 26. 15.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  3. -10.   3.  -2.   3.  -2.],[-6.  5. -2. -5.  1.  1.  5.  1.  0.  7.  9. -3. -7.  0. -1. -4.  0.  1.]
19,0,[49. 20. 23. 70. 27. 15.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  3. -10.   3.  -2.   3.  -2.],[-4.  5. -3. -3.  0.  1.  6.  0.  1.  6.  9. -3. -6.  0.  0. -5.  0.  0.]
20,0,[49. 19. 21. 72. 27. 16.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  3. -10.   3.  -2.   3.  -2.],[-2.  5. -1. -3.  0.  0.  3.  0.  0.  4.  9. -3. -3.  0. -1. -3.  0.  0.]
21,0,[45. 17. 19. 71. 23. 16.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  3. -10.   3.  -2.   3.  -2.],[-3.  5. -2. -3. -1.  1.  3.  1.  1.  5.  9. -3. -5. -1.  0. -3.  0.  1.]
22,0,[43. 14. 17. 70. 21. 15.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  3. -10.   3.  -2.   3.  -2.],[-2.  5. -1. -3.  0.  2.  4.  0.  1.  5.  8. -3. -5.  0.  0. -4.  1.  0.]
23,0,[38. 12. 16. 67. 19. 15.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  3. -10.   3.  -2.   3.  -2.],[-2.  5. -2. -3.  0.  0.  4. -1.  1.  6.  9. -3. -5.  0.  0. -3.  0.  0.]
24,0,[35. 12. 14. 67. 18. 13.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  3. -10.   3.  -2.   3.  -2.],[-3.  5. -1. -5.  0.  1.  6.  0.  0.  8.  9. -3. -7.  0.  0. -5.  0.  0.]
25,0,[36. 14. 17. 71. 22. 15.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  3. -10.   3.  -2.   3.  -2.],[-5.  5. -1. -7. -1.  1.  8. -1.  1.  9.  9. -3. -8.  0. -1. -8.  0.  1.]
26,0,[37. 18. 22. 75. 25. 20.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  3. -10.   3.  -2.   3.  -2.],"[ -7.   5.  -2.  -9.   0.   1.   8.   0.   1.  10.   9.  -3. -10.   0.
  -1.  -9.   0.   1.]"
27,0,[43. 24. 26. 81. 30. 25.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  3. -10.   3.  -2.   3.  -2.],"[ -7.   5.  -1.  -9.  -1.   1.   9.  -1.   1.   9.   9.  -3. -10.  -1.
   0. -10.   0.   1.]"
28,0,[47. 34. 31. 84. 35. 32.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  3. -10.   3.  -2.   3.  -2.],[-7.  5. -2. -7. -1.  1.  8. -1.  2.  6.  9. -2. -8.  0. -1. -7. -1.  0.]
29,0,[52. 36. 38. 81. 36. 34.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  3. -10.   3.  -2.   3.  -2.],[-6.  5. -2. -8.  0.  2.  8.  0.  2.  7.  9. -2. -9.  0. -2. -7.  0.  1.]
30,0,[54. 38. 39. 78. 37. 33.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  3. -10.   3.  -2.   3.  -2.],[-5.  5. -2. -7. -1.  1.  7. -1.  0.  6.  9. -2. -6.  0. -1. -5.  0.  2.]
31,0,[52. 36. 32. 73. 33. 29.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  3. -10.   3.  -2.   3.  -2.],[-4.  4. -2. -6.  0.  0.  6.  0.  1.  5.  9. -2. -6. -1.  0. -4.  1.  1.]
32,0,[49. 28. 29. 68. 29. 23.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  3. -10.   3.  -2.   3.  -2.],[-2.  4. -2. -4. -1.  1.  6.  0.  0.  5.  9. -2. -5. -1. -1. -3.  0.  0.]
33,0,[43. 25. 27. 67. 26. 19.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  3. -10.   3.  -2.   3.  -2.],[ 0.  4. -2. -5.  0.  1.  6. -1.  1.  4.  8. -2. -4. -1. -1. -3.  1.  1.]
34,0,[25. 22. 25. 63. 21. 15.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  3. -10.   3.  -2.   3.  -2.],[-1.  4. -2. -4. -1.  0.  6. -1.  1.  4.  9. -3. -4.  0. -1. -3.  0.  0.]
35,0,[24. 19. 24. 62. 19. 13.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  3. -10.   3.  -2.   3.  -2.],[-1.  4. -2. -4.  0.  0.  5.  0.  0.  5.  9. -2. -2.  0.  0. -4.  1.  0.]
36,0,[24. 17. 23. 62. 15. 13.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  3. -10.   3.  -2.   3.  -2.],[-1.  4. -2. -4.  0.  0.  5.  0.  1.  5.  8. -2. -3.  0. -1. -3.  1.  0.]
37,0,[24. 17. 22. 61. 13. 13.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  3. -10.   3.  -2.   3.  -2.],[-1.  4. -2. -3.  0.  1.  5. -1.  1.  4.  9. -2. -3. -1.  0. -3.  1.  0.]
