count,T_count,sum_leg,reflex,on_reflex_,reflex_index,traj_error
4,0,[11.  0.  0. 43. 20.  0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],1,[ 0.  2. -1.  0.  0.  1.  0.  0.  1.  0.  6. -3.  0.  1. -4.  0.  0.  0.]
5,0,[11.  0.  0. 41. 20.  0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],2,[-1.  1. -1. -1.  0.  1.  1.  0.  1.  3.  6. -4. -1.  1. -4.  0.  0.  0.]
6,0,[10.  0.  0. 40. 20.  0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],3,[-2.  1. -1. -1.  0.  0.  1.  0.  1.  3.  5. -4.  0.  1. -4. -2.  1.  0.]
7,0,[10.  0.  0. 38. 20.  0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],4,[-2.  1. -1. -1.  0.  0.  2.  0.  0.  3.  5. -5. -1.  1. -4. -2.  0.  0.]
8,0,[ 9.  0.  0. 38. 20.  0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],5,[-3.  1. -1. -2.  1.  1.  3.  1.  1.  3.  6. -5. -1.  1. -3. -2.  0.  0.]
9,0,[16.  5.  7. 52. 19.  0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],6,[-3.  1. -1. -2.  0. -1.  3.  1.  1.  4.  7. -5. -2.  1. -3. -2.  0.  0.]
10,0,[18.  6.  9. 55. 18.  8.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],7,[-3.  1. -1. -3.  1.  0.  3.  0.  1.  4.  5. -4. -3.  1. -3. -2.  0.  0.]
11,0,[19.  8. 11. 56. 24.  8.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],8,[-5.  1. -1. -3. -1.  0.  3. -1.  0.  3.  6. -4. -3.  1. -3. -4.  0.  0.]
12,0,[22. 10. 12. 56. 25. 10.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],9,[-5.  1. -1. -3.  1. -1.  3.  0.  0.  4.  6. -4. -3.  1. -3. -3.  0.  0.]
13,0,[24. 11. 12. 56. 27. 11.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],10,[-5.  2. -1. -3. -1. -1.  3. -1.  0.  3.  5. -5. -3.  1. -3. -3. -1.  0.]
