count,T_count,sum_leg,reflex,on_reflex_,reflex_index,traj_error
4,0,[26.  5.  9. 35.  9.  5.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[4. 4. 4. 4. 4. 4.],[ 2.  2.  2. -1.  0. -1.  1.  0. -2. -1.  5.  4. -2. -2.  0.  0.  2. -1.]
5,0,[26.  4.  9. 35.  9.  4.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[4. 4. 4. 4. 4. 4.],[ 0.  3.  2. -2.  1. -1.  2.  1. -3.  0.  5.  4. -1. -2.  0. -1.  0. -2.]
6,0,[19.  4.  9. 35.  8.  5.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[4. 4. 4. 4. 4. 4.],[-1.  2.  3. -3.  0. -1.  1.  0. -2.  1.  5.  4. -2. -2.  0. -1.  1. -1.]
7,0,[19.  4.  9. 36. 14.  5.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[4. 4. 4. 4. 4. 4.],[-1.  2.  2. -3.  0. -1.  2.  0. -3.  0.  5.  4. -4. -2.  0. -1.  0. -1.]
8,0,[18. 13. 16. 36. 17.  5.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[4. 4. 4. 4. 4. 4.],[-1.  2.  3. -3.  0. -2.  2.  0. -1.  1.  4.  4. -2. -3.  0. -1.  1. -1.]
9,0,[19. 16. 16. 35. 18.  9.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[4. 4. 4. 4. 4. 4.],[-2.  2.  4. -3.  0. -1.  1.  0. -1.  1.  5.  4. -3. -2.  0. -1.  0. -1.]
10,0,[25. 17. 13. 35. 20.  8.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[4. 4. 4. 4. 4. 4.],[-3.  2.  3. -3.  1. -1.  3.  0. -2.  1.  5.  5. -3. -2.  0. -2.  1. -2.]
11,0,[27. 17. 15. 36. 21. 10.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[4. 4. 4. 4. 4. 4.],[-3.  2.  3. -4.  1. -2.  3.  0. -1.  1.  5.  4. -4. -2.  0. -3.  1. -2.]
12,0,[30. 19. 14. 40. 21. 13.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[4. 4. 4. 4. 4. 4.],[-3.  2.  3. -3.  0. -1.  2.  1. -1.  1.  3.  4. -3. -2. -1. -4.  1. -1.]
13,0,[32. 18. 14. 39. 21. 16.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[4. 4. 4. 4. 4. 4.],[-4.  3.  2. -4.  0.  0.  3.  1.  0.  2.  5.  4. -4. -2.  1. -2.  1. -2.]
