count,T_count,sum_leg,reflex,on_reflex_,reflex_index,traj_error
4,0,[14.  0.  0. 24. 20.  0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[ 0.  1.  3.  0.  0.  0.  1.  0.  0.  2.  2.  4. -1.  1.  3. -1.  1.  0.]
5,0,[14.  0.  0. 29. 20.  0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[ 0.  1.  3. -2.  0.  0.  2.  0.  0.  2.  3.  3. -1.  2.  4. -1.  1.  0.]
6,0,[15.  0.  0. 29. 20.  4.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[ 1.  1.  3. -3.  0.  0.  2.  0.  1.  2.  2.  4. -1.  2.  4. -3.  1. -1.]
7,0,[15.  0.  6. 31. 21. 10.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[ 1.  1.  3. -4.  0.  0.  2.  0. -1.  2.  2.  3. -2.  2.  3. -1.  0.  1.]
8,0,[16.  0.  7. 31. 26.  6.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[ 1.  1.  2. -4.  0. -1.  2.  0.  0.  2.  3.  4. -2.  2.  4. -3.  0.  1.]
9,0,[15. 13.  8. 32. 29.  8.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-1.  1.  2. -5.  0.  1.  3.  0. -1.  4.  3.  4. -3.  1.  3. -4.  1.  0.]
10,0,[14. 16.  9. 35. 29. 11.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-4.  1.  3. -6.  0.  0.  4.  0.  0.  4.  2.  3. -4.  1.  4. -4.  0.  0.]
11,0,[14. 19. 11. 36. 31. 12.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-5.  2.  3. -6.  0. -1.  4.  0. -1.  4.  2.  3. -3.  3.  3. -3.  0.  1.]
12,0,[15. 21. 13. 38. 33. 14.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-6.  1.  2. -5.  0.  0.  3.  0.  1.  5.  2.  4. -4.  1.  4. -5.  0.  0.]
13,0,[31. 22. 14. 40. 34. 16.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],[-5.  1.  2. -6.  1.  0.  3.  0. -1.  5.  2.  4. -4.  3.  4. -4.  0. -1.]
