Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2000-0-0 1:0:29.20	-0.0059	0.4185	0.9062	0.0	0.0	0.0	24.999	0.357	-4.977	30.61	None	None	None	None	None	None	None	0.97589	0.21359	-0.00711	-0.04288
 2000-0-0 1:0:29.40	-0.0044	0.4175	0.9072	-0.061	0.0	0.0	24.994	0.357	-4.977	30.63	None	None	None	None	None	None	None	0.97592	0.21356	-0.00711	-0.04288
 2000-0-0 1:0:29.60	-0.0029	0.417	0.9077	0.0	0.0	0.0	24.994	0.357	-4.977	30.64	None	None	None	None	None	None	None	0.97592	0.21356	-0.00711	-0.04288
 2000-0-0 1:0:29.80	-0.0029	0.4155	0.9072	0.0	0.0	0.0	24.994	0.357	-4.977	30.61	None	None	None	None	None	None	None	0.97592	0.21356	-0.00711	-0.04288
 2000-0-0 1:0:29.100	-0.002	0.416	0.9082	0.0	0.0	0.0	24.994	0.357	-4.977	30.61	None	None	None	None	None	None	None	0.97592	0.21356	-0.00711	-0.04288
 2000-0-0 1:0:29.120	-0.002	0.416	0.9067	0.0	0.0	0.0	24.994	0.357	-4.977	30.64	None	None	None	None	None	None	None	0.97592	0.21356	-0.00711	-0.04288
 2000-0-0 1:0:29.140	-0.0044	0.417	0.9067	0.0	0.0	0.0	24.994	0.357	-4.977	30.56	None	None	None	None	None	None	None	0.97592	0.21356	-0.00711	-0.04288
 2000-0-0 1:0:29.160	-0.0044	0.4175	0.9067	0.0	0.0	0.0	24.994	0.357	-4.977	30.6	None	None	None	None	None	None	None	0.97592	0.21356	-0.00711	-0.04288
 2000-0-0 1:0:29.180	-0.0059	0.418	0.9072	0.0	0.0	0.0	24.994	0.357	-4.977	30.58	None	None	None	None	None	None	None	0.97592	0.21356	-0.00711	-0.04288
 2000-0-0 1:0:29.200	-0.0063	0.4175	0.9062	0.0	0.0	0.0	24.994	0.357	-4.977	30.6	None	None	None	None	None	None	None	0.97592	0.21356	-0.00711	-0.04288
 2000-0-0 1:0:29.220	-0.0049	0.4175	0.9067	0.0	0.0	0.0	24.994	0.357	-4.977	30.62	None	None	None	None	None	None	None	0.97592	0.21356	-0.00711	-0.04288
 2000-0-0 1:0:29.240	-0.0024	0.417	0.9077	0.0	0.0	0.0	24.994	0.357	-4.977	30.58	None	None	None	None	None	None	None	0.97592	0.21356	-0.00708	-0.04288
 2000-0-0 1:0:29.260	-0.0024	0.417	0.9062	0.0	0.0	0.0	24.994	0.357	-4.977	30.61	None	None	None	None	None	None	None	0.97592	0.21356	-0.00708	-0.04288
 2000-0-0 1:0:29.280	-0.0015	0.4165	0.9067	0.0	0.0	0.0	24.994	0.357	-4.977	30.6	None	None	None	None	None	None	None	0.97592	0.21353	-0.00711	-0.04288
 2000-0-0 1:0:29.300	-0.0015	0.4175	0.9087	0.0	0.0	0.0	24.988	0.357	-4.977	30.62	None	None	None	None	None	None	None	0.97592	0.21353	-0.00711	-0.04288
 2000-0-0 1:0:29.320	-0.0029	0.417	0.9072	0.0	0.0	0.0	24.994	0.357	-4.971	30.63	None	None	None	None	None	None	None	0.97592	0.21353	-0.00711	-0.04288
 2000-0-0 1:0:29.340	-0.0049	0.4155	0.9058	0.0	0.061	0.0	24.994	0.357	-4.971	30.56	None	None	None	None	None	None	None	0.97592	0.21356	-0.00711	-0.04288
 2000-0-0 1:0:29.360	-0.0059	0.4165	0.9077	0.0	0.0	0.0	24.994	0.357	-4.971	30.61	None	None	None	None	None	None	None	0.97592	0.21356	-0.00708	-0.04285
 2000-0-0 1:0:29.380	-0.0059	0.4175	0.9082	0.0	0.0	0.0	24.994	0.357	-4.971	30.62	None	None	None	None	None	None	None	0.97592	0.21356	-0.00708	-0.04285
 2000-0-0 1:0:29.400	-0.0059	0.418	0.9062	0.0	0.0	0.0	24.994	0.357	-4.971	30.64	None	None	None	None	None	None	None	0.97592	0.21356	-0.00708	-0.04285
 2000-0-0 1:0:29.420	-0.0039	0.4175	0.9048	0.0	0.0	0.0	24.994	0.357	-4.971	30.6	None	None	None	None	None	None	None	0.97592	0.21356	-0.00708	-0.04285
 2000-0-0 1:0:29.440	-0.0024	0.418	0.9058	0.0	0.0	0.0	24.994	0.357	-4.971	30.61	None	None	None	None	None	None	None	0.97592	0.21356	-0.00708	-0.04285
 2000-0-0 1:0:29.460	-0.0029	0.4175	0.9067	-0.061	0.0	0.0	24.994	0.357	-4.971	30.57	None	None	None	None	None	None	None	0.97592	0.21356	-0.00708	-0.04285
 2000-0-0 1:0:29.480	-0.0034	0.416	0.9072	0.0	0.061	0.0	24.994	0.357	-4.971	30.65	None	None	None	None	None	None	None	0.97592	0.21356	-0.00708	-0.04285
 2000-0-0 1:0:29.500	-0.0029	0.4141	0.9062	0.0	0.0	0.0	24.994	0.357	-4.971	30.63	None	None	None	None	None	None	None	0.97592	0.21353	-0.00705	-0.04285
 2000-0-0 1:0:29.520	-0.0024	0.417	0.9121	0.0	0.0	0.0	24.988	0.357	-4.971	30.64	None	None	None	None	None	None	None	0.97592	0.21353	-0.00705	-0.04285
 2000-0-0 1:0:29.540	-0.002	0.4155	0.9077	0.0	0.0	0.0	24.988	0.357	-4.971	30.64	None	None	None	None	None	None	None	0.97592	0.21353	-0.00708	-0.04285
 2000-0-0 1:0:29.560	-0.002	0.416	0.9004	0.061	0.0	0.0	24.994	0.357	-4.971	30.58	None	None	None	None	None	None	None	0.97592	0.21356	-0.00708	-0.04285
 2000-0-0 1:0:29.580	-0.0034	0.4204	0.9111	0.0	0.0	0.0	24.994	0.357	-4.971	30.58	None	None	None	None	None	None	None	0.97592	0.21356	-0.00708	-0.04285
 2000-0-0 1:0:29.600	-0.0049	0.4185	0.9087	0.0	0.0	0.0	24.994	0.357	-4.971	30.6	None	None	None	None	None	None	None	0.97592	0.21356	-0.00708	-0.04285
 2000-0-0 1:0:29.620	-0.0054	0.415	0.8979	0.0	0.0	0.0	24.994	0.357	-4.971	30.59	None	None	None	None	None	None	None	0.97592	0.21356	-0.00708	-0.04285
 2000-0-0 1:0:29.640	-0.0063	0.418	0.9067	0.0	0.0	0.0	24.994	0.357	-4.971	30.61	None	None	None	None	None	None	None	0.97592	0.21356	-0.00708	-0.04285
 2000-0-0 1:0:29.660	-0.0044	0.4185	0.9126	-0.061	-0.061	0.0	24.994	0.357	-4.971	30.63	None	None	None	None	None	None	None	0.97592	0.21356	-0.00711	-0.04285
 2000-0-0 1:0:29.680	-0.0029	0.415	0.9062	0.0	-0.061	0.0	24.994	0.352	-4.971	30.65	None	None	None	None	None	None	None	0.97592	0.21353	-0.00714	-0.04285
 2000-0-0 1:0:29.700	-0.002	0.4146	0.9023	0.0	0.0	0.0	24.994	0.352	-4.971	30.6	None	None	None	None	None	None	None	0.97592	0.21353	-0.00714	-0.04285
 2000-0-0 1:0:29.720	-0.0015	0.4175	0.9102	-0.061	0.0	0.0	24.988	0.346	-4.971	30.61	None	None	None	None	None	None	None	0.97592	0.21353	-0.00717	-0.04285
 2000-0-0 1:0:29.740	-0.0029	0.4194	0.9116	0.0	0.0	0.0	24.988	0.346	-4.971	30.62	None	None	None	None	None	None	None	0.97592	0.21353	-0.00717	-0.04285
 2000-0-0 1:0:29.760	-0.0039	0.416	0.9023	0.1221	0.0	0.0	24.994	0.346	-4.971	30.58	None	None	None	None	None	None	None	0.97592	0.21356	-0.00717	-0.04285
 2000-0-0 1:0:29.780	-0.0034	0.4165	0.9033	0.0	0.0	0.0	24.994	0.346	-4.971	30.6	None	None	None	None	None	None	None	0.97592	0.21359	-0.00717	-0.04285
 2000-0-0 1:0:29.800	-0.0049	0.4194	0.9116	-0.061	0.0	0.0	24.994	0.346	-4.971	30.63	None	None	None	None	None	None	None	0.97592	0.21356	-0.00717	-0.04285
 2000-0-0 1:0:29.820	-0.0049	0.416	0.9062	-0.061	0.0	0.0	24.994	0.346	-4.977	30.63	None	None	None	None	None	None	None	0.97592	0.21356	-0.00717	-0.04285
 2000-0-0 1:0:29.840	-0.0049	0.4146	0.9038	0.0	0.0	0.0	24.994	0.346	-4.977	30.61	None	None	None	None	None	None	None	0.97592	0.21353	-0.0072	-0.04285
 2000-0-0 1:0:29.860	-0.0039	0.4185	0.9126	0.0	0.0	0.0	24.988	0.346	-4.977	30.65	None	None	None	None	None	None	None	0.97592	0.21353	-0.0072	-0.04285
