Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2000-0-0 0:0:50.640	-0.085	-0.083	0.9907	0.0	0.0	0.0	-4.515	4.977	0.654	28.74	None	None	None	None	None	None	None	0.99814	-0.04239	0.04224	0.00751
 2000-0-0 0:0:50.660	-0.085	-0.0825	0.9907	0.0	0.0	0.0	-4.515	4.977	0.654	28.71	None	None	None	None	None	None	None	0.99814	-0.04239	0.04224	0.00751
 2000-0-0 0:0:50.680	-0.085	-0.0825	0.9912	0.0	0.0	0.0	-4.515	4.977	0.654	28.69	None	None	None	None	None	None	None	0.99814	-0.04239	0.04224	0.00751
 2000-0-0 0:0:50.700	-0.084	-0.0835	0.9912	0.0	0.0	0.0	-4.515	4.977	0.654	28.7	None	None	None	None	None	None	None	0.99814	-0.04239	0.04224	0.00751
 2000-0-0 0:0:50.720	-0.0835	-0.0845	0.9912	0.0	0.0	0.0	-4.515	4.977	0.654	28.68	None	None	None	None	None	None	None	0.99814	-0.04239	0.04224	0.00751
 2000-0-0 0:0:50.740	-0.085	-0.0845	0.9912	0.0	0.0	0.0	-4.515	4.977	0.654	28.71	None	None	None	None	None	None	None	0.99814	-0.04239	0.04221	0.00751
 2000-0-0 0:0:50.760	-0.0854	-0.0845	0.9912	0.0	0.0	0.0	-4.515	4.977	0.654	28.72	None	None	None	None	None	None	None	0.99814	-0.04239	0.04221	0.00751
 2000-0-0 0:0:50.780	-0.0859	-0.085	0.9907	0.0	0.0	0.0	-4.515	4.977	0.654	28.73	None	None	None	None	None	None	None	0.99814	-0.04239	0.04221	0.00751
 2000-0-0 0:0:50.800	-0.0854	-0.084	0.9902	0.0	0.0	0.0	-4.515	4.977	0.654	28.73	None	None	None	None	None	None	None	0.99814	-0.04239	0.04224	0.00751
 2000-0-0 0:0:50.820	-0.085	-0.084	0.9907	0.0	0.0	0.0	-4.515	4.977	0.654	28.69	None	None	None	None	None	None	None	0.99814	-0.04239	0.04224	0.00751
 2000-0-0 0:0:50.840	-0.085	-0.0845	0.9907	0.0	0.0	0.0	-4.515	4.977	0.654	28.74	None	None	None	None	None	None	None	0.99814	-0.04239	0.04224	0.00751
 2000-0-0 0:0:50.860	-0.084	-0.083	0.9907	0.0	0.0	0.0	-4.515	4.977	0.654	28.69	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:50.880	-0.084	-0.0835	0.9912	0.0	0.0	0.0	-4.515	4.977	0.654	28.73	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:50.900	-0.084	-0.0835	0.9907	0.0	0.0	0.0	-4.515	4.977	0.654	28.73	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:50.920	-0.0854	-0.083	0.9902	0.0	0.0	0.0	-4.515	4.977	0.654	28.72	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:50.940	-0.085	-0.084	0.9912	0.0	0.0	0.0	-4.515	4.977	0.654	28.71	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:50.960	-0.085	-0.0854	0.9902	0.0	0.0	0.0	-4.515	4.977	0.654	28.71	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:50.980	-0.0845	-0.0854	0.9907	0.0	0.0	0.0	-4.521	4.977	0.654	28.73	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:51.0	-0.084	-0.084	0.9912	0.0	0.0	0.0	-4.521	4.977	0.654	28.72	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:51.20	-0.0854	-0.083	0.9912	0.0	0.0	0.0	-4.521	4.977	0.654	28.72	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:51.40	-0.085	-0.082	0.9912	0.0	0.0	0.0	-4.521	4.977	0.654	28.68	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:51.60	-0.0845	-0.082	0.9912	0.0	0.0	0.0	-4.521	4.977	0.654	28.75	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:51.80	-0.0845	-0.0825	0.9912	0.0	0.0	0.0	-4.521	4.977	0.654	28.66	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:51.100	-0.0845	-0.084	0.9907	0.0	0.0	0.0	-4.521	4.977	0.654	28.7	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:51.120	-0.085	-0.0854	0.9912	0.0	0.0	0.0	-4.521	4.977	0.654	28.69	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:51.140	-0.0854	-0.0854	0.9902	0.0	0.0	0.0	-4.521	4.977	0.654	28.69	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:51.160	-0.085	-0.085	0.9912	0.0	0.0	0.0	-4.521	4.977	0.654	28.68	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:51.180	-0.084	-0.0845	0.9917	0.0	0.0	0.0	-4.521	4.977	0.654	28.69	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:51.200	-0.0845	-0.083	0.9902	0.0	0.0	0.0	-4.521	4.977	0.654	28.69	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:51.220	-0.084	-0.082	0.9917	0.0	0.0	0.0	-4.521	4.977	0.654	28.75	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:51.240	-0.084	-0.0825	0.9912	0.0	0.0	0.0	-4.521	4.977	0.654	28.73	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:51.260	-0.085	-0.0835	0.9907	0.0	0.0	0.0	-4.521	4.977	0.654	28.71	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:51.280	-0.0854	-0.0845	0.9907	0.0	0.0	0.0	-4.521	4.977	0.654	28.68	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:51.300	-0.085	-0.0845	0.9907	0.0	0.0	0.0	-4.521	4.977	0.654	28.72	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:51.320	-0.085	-0.085	0.9912	0.0	0.0	0.0	-4.521	4.977	0.654	28.72	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:51.340	-0.084	-0.084	0.9912	0.0	0.0	0.0	-4.521	4.977	0.654	28.73	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:51.360	-0.0835	-0.084	0.9907	0.0	0.0	0.0	-4.521	4.977	0.654	28.74	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:51.380	-0.084	-0.083	0.9917	0.0	0.0	0.0	-4.521	4.977	0.654	28.72	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:51.400	-0.0854	-0.0825	0.9912	0.0	0.0	0.0	-4.521	4.977	0.654	28.73	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:51.420	-0.085	-0.083	0.9907	0.0	0.0	0.0	-4.521	4.977	0.654	28.71	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:51.440	-0.084	-0.0845	0.9907	0.0	0.0	0.0	-4.521	4.977	0.654	28.73	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:51.460	-0.0835	-0.084	0.9912	0.0	0.0	0.0	-4.521	4.977	0.654	28.68	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:51.480	-0.084	-0.0845	0.9907	0.0	0.0	0.0	-4.521	4.977	0.654	28.76	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:51.500	-0.084	-0.084	0.9907	0.0	0.0	0.0	-4.521	4.977	0.654	28.72	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:51.520	-0.0845	-0.0845	0.9907	0.0	0.0	0.0	-4.521	4.977	0.654	28.73	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:51.540	-0.0845	-0.084	0.9912	0.0	0.0	0.0	-4.521	4.977	0.654	28.69	None	None	None	None	None	None	None	0.99814	-0.04242	0.04224	0.00751
 2000-0-0 0:0:51.560	-0.085	-0.084	0.9907	0.0	0.0	0.0	-4.521	4.977	0.654	28.71	None	None	None	None	None	None	None	0.99814	-0.04242	0.04221	0.00751
 2000-0-0 0:0:51.580	-0.084	-0.0835	0.9907	0.0	0.0	0.0	-4.521	4.977	0.654	28.68	None	None	None	None	None	None	None	0.99814	-0.04242	0.04221	0.00751
 2000-0-0 0:0:51.600	-0.0845	-0.0835	0.9912	0.0	0.0	0.0	-4.521	4.977	0.654	28.72	None	None	None	None	None	None	None	0.99814	-0.04242	0.04221	0.00751
 2000-0-0 0:0:51.620	-0.084	-0.083	0.9912	0.0	0.0	0.0	-4.521	4.977	0.654	28.71	None	None	None	None	None	None	None	0.99814	-0.04242	0.04221	0.00751
 2000-0-0 0:0:51.640	-0.0845	-0.083	0.9907	0.0	0.0	0.0	-4.521	4.977	0.654	28.73	None	None	None	None	None	None	None	0.99814	-0.04242	0.04221	0.00751
 2000-0-0 0:0:51.660	-0.085	-0.083	0.9907	0.0	0.0	0.0	-4.521	4.977	0.654	28.73	None	None	None	None	None	None	None	0.99814	-0.04242	0.04221	0.00751
 2000-0-0 0:0:51.680	-0.0845	-0.0835	0.9907	0.0	0.0	0.0	-4.521	4.977	0.654	28.71	None	None	None	None	None	None	None	0.99814	-0.04242	0.04221	0.00751
 2000-0-0 0:0:51.700	-0.084	-0.0845	0.9907	0.0	0.0	0.0	-4.521	4.977	0.654	28.7	None	None	None	None	None	None	None	0.99814	-0.04242	0.04221	0.00751
 2000-0-0 0:0:51.720	-0.0845	-0.085	0.9912	0.0	0.0	0.0	-4.521	4.977	0.654	28.69	None	None	None	None	None	None	None	0.99814	-0.04242	0.04221	0.00751
 2000-0-0 0:0:51.740	-0.085	-0.085	0.9907	0.0	0.0	0.0	-4.521	4.977	0.654	28.72	None	None	None	None	None	None	None	0.99814	-0.04242	0.04221	0.00751
 2000-0-0 0:0:51.760	-0.0845	-0.084	0.9912	0.0	0.0	0.0	-4.521	4.977	0.654	28.73	None	None	None	None	None	None	None	0.99814	-0.04242	0.04221	0.00751
 2000-0-0 0:0:51.780	-0.085	-0.083	0.9907	0.0	0.0	0.0	-4.521	4.977	0.654	28.71	None	None	None	None	None	None	None	0.99814	-0.04242	0.04221	0.00751
 2000-0-0 0:0:51.800	-0.085	-0.0825	0.9907	0.0	0.0	0.0	-4.521	4.977	0.654	28.69	None	None	None	None	None	None	None	0.99814	-0.04242	0.04221	0.00751
 2000-0-0 0:0:51.820	-0.0845	-0.0825	0.9912	0.0	0.0	0.0	-4.521	4.977	0.654	28.74	None	None	None	None	None	None	None	0.99814	-0.04242	0.04221	0.00751
 2000-0-0 0:0:51.840	-0.0845	-0.0835	0.9902	0.0	0.0	0.0	-4.521	4.977	0.654	28.68	None	None	None	None	None	None	None	0.99814	-0.04242	0.04221	0.00751
 2000-0-0 0:0:51.860	-0.0845	-0.0845	0.9902	0.0	0.0	0.0	-4.521	4.977	0.654	28.73	None	None	None	None	None	None	None	0.99814	-0.04242	0.04221	0.00751
 2000-0-0 0:0:51.880	-0.084	-0.0854	0.9902	0.0	0.0	0.0	-4.521	4.971	0.654	28.73	None	None	None	None	None	None	None	0.99814	-0.04242	0.04221	0.00751
 2000-0-0 0:0:51.900	-0.0845	-0.0854	0.9912	0.0	0.0	0.0	-4.521	4.971	0.654	28.7	None	None	None	None	None	None	None	0.99814	-0.04242	0.04221	0.00751
 2000-0-0 0:0:51.920	-0.084	-0.0845	0.9912	0.0	0.0	0.0	-4.521	4.971	0.654	28.71	None	None	None	None	None	None	None	0.99814	-0.04242	0.04221	0.00751
 2000-0-0 0:0:51.940	-0.0845	-0.084	0.9912	0.0	0.0	0.0	-4.521	4.971	0.654	28.69	None	None	None	None	None	None	None	0.99814	-0.04245	0.04221	0.00751
 2000-0-0 0:0:51.960	-0.0845	-0.083	0.9917	0.0	0.0	0.0	-4.521	4.971	0.654	28.65	None	None	None	None	None	None	None	0.99814	-0.04245	0.04221	0.00751
 2000-0-0 0:0:51.980	-0.085	-0.082	0.9907	0.0	0.0	0.0	-4.521	4.971	0.654	28.73	None	None	None	None	None	None	None	0.99814	-0.04245	0.04221	0.00751
 2000-0-0 0:0:52.0	-0.0845	-0.0825	0.9907	0.0	0.0	0.0	-4.521	4.971	0.654	28.73	None	None	None	None	None	None	None	0.99814	-0.04245	0.04221	0.00751
 2000-0-0 0:0:52.20	-0.085	-0.0835	0.9917	0.0	0.0	0.0	-4.521	4.971	0.654	28.76	None	None	None	None	None	None	None	0.99814	-0.04242	0.04221	0.00751
 2000-0-0 0:0:52.40	-0.084	-0.085	0.9907	0.0	0.0	0.0	-4.521	4.971	0.654	28.73	None	None	None	None	None	None	None	0.99814	-0.04242	0.04221	0.00751
 2000-0-0 0:0:52.60	-0.0845	-0.0859	0.9917	0.0	0.0	0.0	-4.521	4.971	0.654	28.72	None	None	None	None	None	None	None	0.99814	-0.04245	0.04221	0.00751
 2000-0-0 0:0:52.80	-0.0845	-0.085	0.9912	0.0	0.0	0.0	-4.521	4.971	0.654	28.69	None	None	None	None	None	None	None	0.99814	-0.04245	0.04221	0.00751
 2000-0-0 0:0:52.100	-0.085	-0.084	0.9912	0.0	0.0	0.0	-4.521	4.971	0.654	28.7	None	None	None	None	None	None	None	0.99814	-0.04245	0.04221	0.00751
 2000-0-0 0:0:52.120	-0.085	-0.0835	0.9907	0.0	0.0	0.0	-4.521	4.971	0.654	28.65	None	None	None	None	None	None	None	0.99814	-0.04245	0.04221	0.00751
 2000-0-0 0:0:52.140	-0.0845	-0.0835	0.9912	0.0	0.0	0.0	-4.521	4.971	0.654	28.68	None	None	None	None	None	None	None	0.99814	-0.04245	0.04221	0.00751
 2000-0-0 0:0:52.160	-0.0835	-0.0825	0.9912	0.0	0.0	0.0	-4.521	4.971	0.654	28.69	None	None	None	None	None	None	None	0.99814	-0.04245	0.04221	0.00751
 2000-0-0 0:0:52.180	-0.0845	-0.083	0.9907	0.0	0.0	0.0	-4.521	4.971	0.654	28.67	None	None	None	None	None	None	None	0.99814	-0.04245	0.04221	0.00751
 2000-0-0 0:0:52.200	-0.084	-0.084	0.9912	0.0	0.0	0.0	-4.521	4.971	0.654	28.68	None	None	None	None	None	None	None	0.99814	-0.04245	0.04221	0.00751
 2000-0-0 0:0:52.220	-0.0845	-0.084	0.9907	0.0	0.0	0.0	-4.521	4.971	0.654	28.7	None	None	None	None	None	None	None	0.99814	-0.04245	0.04221	0.00751
 2000-0-0 0:0:52.240	-0.0845	-0.084	0.9902	0.0	0.0	0.0	-4.521	4.971	0.654	28.69	None	None	None	None	None	None	None	0.99814	-0.04245	0.04221	0.00751
 2000-0-0 0:0:52.260	-0.0845	-0.0835	0.9907	0.0	0.0	0.0	-4.521	4.971	0.654	28.73	None	None	None	None	None	None	None	0.99814	-0.04245	0.04221	0.00751
 2000-0-0 0:0:52.280	-0.085	-0.0835	0.9907	0.0	0.0	0.0	-4.521	4.971	0.654	28.73	None	None	None	None	None	None	None	0.99814	-0.04245	0.04221	0.00751
 2000-0-0 0:0:52.300	-0.0845	-0.0845	0.9912	0.0	0.0	0.0	-4.521	4.971	0.654	28.72	None	None	None	None	None	None	None	0.99814	-0.04245	0.04221	0.00751
 2000-0-0 0:0:52.320	-0.0845	-0.0845	0.9907	0.0	0.0	0.0	-4.521	4.971	0.654	28.69	None	None	None	None	None	None	None	0.99814	-0.04245	0.04221	0.00751
 2000-0-0 0:0:52.340	-0.084	-0.084	0.9912	0.0	0.0	0.0	-4.521	4.971	0.654	28.73	None	None	None	None	None	None	None	0.99814	-0.04245	0.04221	0.00751
 2000-0-0 0:0:52.360	-0.0845	-0.0835	0.9912	0.0	0.0	0.0	-4.521	4.971	0.654	28.69	None	None	None	None	None	None	None	0.99814	-0.04245	0.04221	0.00751
 2000-0-0 0:0:52.380	-0.085	-0.083	0.9912	0.0	0.0	0.0	-4.521	4.971	0.654	28.69	None	None	None	None	None	None	None	0.99814	-0.04245	0.04221	0.00751
 2000-0-0 0:0:52.400	-0.084	-0.0835	0.9912	0.0	0.0	0.0	-4.521	4.971	0.654	28.69	None	None	None	None	None	None	None	0.99814	-0.04245	0.04221	0.00751
 2000-0-0 0:0:52.420	-0.0835	-0.0845	0.9907	0.0	0.0	0.0	-4.521	4.971	0.654	28.73	None	None	None	None	None	None	None	0.99814	-0.04245	0.04218	0.00751
 2000-0-0 0:0:52.440	-0.0845	-0.0845	0.9907	0.0	0.0	0.0	-4.521	4.971	0.654	28.71	None	None	None	None	None	None	None	0.99814	-0.04245	0.04218	0.00751
 2000-0-0 0:0:52.460	-0.085	-0.085	0.9907	0.0	0.0	0.0	-4.521	4.971	0.654	28.74	None	None	None	None	None	None	None	0.99814	-0.04245	0.04218	0.00751
 2000-0-0 0:0:52.480	-0.0845	-0.0854	0.9912	0.0	0.0	0.0	-4.521	4.971	0.654	28.7	None	None	None	None	None	None	None	0.99814	-0.04245	0.04218	0.00751
 2000-0-0 0:0:52.500	-0.0845	-0.0845	0.9907	0.0	0.0	0.0	-4.521	4.971	0.654	28.69	None	None	None	None	None	None	None	0.99814	-0.04245	0.04218	0.00751
 2000-0-0 0:0:52.520	-0.0854	-0.0835	0.9907	0.0	0.0	0.0	-4.521	4.971	0.654	28.69	None	None	None	None	None	None	None	0.99814	-0.04245	0.04218	0.00751
 2000-0-0 0:0:52.540	-0.0845	-0.0825	0.9907	0.0	0.0	0.0	-4.521	4.971	0.654	28.76	None	None	None	None	None	None	None	0.99814	-0.04245	0.04218	0.00751
 2000-0-0 0:0:52.560	-0.085	-0.0825	0.9907	0.0	0.0	0.0	-4.521	4.971	0.654	28.73	None	None	None	None	None	None	None	0.99814	-0.04245	0.04218	0.00751
 2000-0-0 0:0:52.580	-0.0845	-0.083	0.9912	0.0	0.0	0.0	-4.521	4.971	0.654	28.67	None	None	None	None	None	None	None	0.99814	-0.04245	0.04218	0.00751
 2000-0-0 0:0:52.600	-0.0845	-0.084	0.9912	0.0	0.0	0.0	-4.521	4.971	0.654	28.69	None	None	None	None	None	None	None	0.99814	-0.04245	0.04218	0.00751
 2000-0-0 0:0:52.620	-0.0845	-0.0854	0.9907	0.0	0.0	0.0	-4.521	4.971	0.654	28.73	None	None	None	None	None	None	None	0.99814	-0.04245	0.04218	0.00751
 2000-0-0 0:0:52.640	-0.084	-0.0845	0.9912	0.0	0.0	0.0	-4.521	4.971	0.654	28.76	None	None	None	None	None	None	None	0.99814	-0.04245	0.04218	0.00751
 2000-0-0 0:0:52.660	-0.085	-0.085	0.9912	0.0	0.0	0.0	-4.521	4.971	0.654	28.73	None	None	None	None	None	None	None	0.99814	-0.04245	0.04218	0.00751
 2000-0-0 0:0:52.680	-0.0854	-0.0835	0.9907	0.0	0.0	0.0	-4.521	4.971	0.654	28.68	None	None	None	None	None	None	None	0.99814	-0.04245	0.04218	0.00751
 2000-0-0 0:0:52.700	-0.0845	-0.083	0.9907	0.0	0.0	0.0	-4.521	4.971	0.654	28.71	None	None	None	None	None	None	None	0.99814	-0.04245	0.04218	0.00751
 2000-0-0 0:0:52.720	-0.0845	-0.0835	0.9907	0.0	0.0	0.0	-4.521	4.971	0.654	28.69	None	None	None	None	None	None	None	0.99814	-0.04245	0.04221	0.00751
 2000-0-0 0:0:52.740	-0.0845	-0.0835	0.9917	0.0	0.0	0.0	-4.521	4.971	0.654	28.71	None	None	None	None	None	None	None	0.99814	-0.04245	0.04221	0.00751
 2000-0-0 0:0:52.760	-0.084	-0.0835	0.9912	0.0	0.0	0.0	-4.521	4.971	0.654	28.7	None	None	None	None	None	None	None	0.99814	-0.04245	0.04221	0.00751
 2000-0-0 0:0:52.780	-0.0854	-0.084	0.9907	0.0	0.0	0.0	-4.521	4.971	0.654	28.7	None	None	None	None	None	None	None	0.99814	-0.04245	0.04221	0.00751
 2000-0-0 0:0:52.800	-0.0845	-0.0845	0.9912	0.0	0.0	0.0	-4.521	4.971	0.654	28.73	None	None	None	None	None	None	None	0.99814	-0.04245	0.04221	0.00751
 2000-0-0 0:0:52.820	-0.0845	-0.085	0.9912	0.0	0.0	0.0	-4.521	4.971	0.654	28.69	None	None	None	None	None	None	None	0.99814	-0.04245	0.04221	0.00751
 2000-0-0 0:0:52.840	-0.084	-0.0845	0.9912	0.0	0.0	0.0	-4.521	4.971	0.654	28.73	None	None	None	None	None	None	None	0.99814	-0.04245	0.04221	0.00751
 2000-0-0 0:0:52.860	-0.084	-0.084	0.9912	0.0	0.0	0.0	-4.526	4.971	0.654	28.69	None	None	None	None	None	None	None	0.99814	-0.04245	0.04221	0.00751
 2000-0-0 0:0:52.880	-0.0845	-0.084	0.9907	0.0	0.0	0.0	-4.526	4.971	0.654	28.65	None	None	None	None	None	None	None	0.99814	-0.04245	0.04221	0.00751
 2000-0-0 0:0:52.900	-0.0845	-0.083	0.9907	0.0	0.0	0.0	-4.526	4.971	0.654	28.69	None	None	None	None	None	None	None	0.99814	-0.04245	0.04218	0.00751
 2000-0-0 0:0:52.920	-0.085	-0.084	0.9907	0.0	0.0	0.0	-4.526	4.971	0.654	28.65	None	None	None	None	None	None	None	0.99814	-0.04245	0.04218	0.00751
 2000-0-0 0:0:52.940	-0.085	-0.0835	0.9912	0.0	0.0	0.0	-4.526	4.971	0.654	28.67	None	None	None	None	None	None	None	0.99814	-0.04245	0.04218	0.00751
 2000-0-0 0:0:52.960	-0.084	-0.084	0.9907	0.0	0.0	0.0	-4.526	4.971	0.654	28.71	None	None	None	None	None	None	None	0.99814	-0.04245	0.04221	0.00751
 2000-0-0 0:0:52.980	-0.085	-0.084	0.9917	0.0	0.0	0.0	-4.526	4.971	0.654	28.64	None	None	None	None	None	None	None	0.99814	-0.04245	0.04221	0.00751
 2000-0-0 0:0:53.0	-0.084	-0.084	0.9907	0.0	0.0	0.0	-4.526	4.971	0.654	28.67	None	None	None	None	None	None	None	0.99814	-0.04245	0.04221	0.00751
 2000-0-0 0:0:53.20	-0.084	-0.084	0.9912	0.0	0.0	0.0	-4.526	4.971	0.654	28.72	None	None	None	None	None	None	None	0.99814	-0.04245	0.04218	0.00751
 2000-0-0 0:0:53.40	-0.0845	-0.084	0.9907	0.0	0.0	0.0	-4.526	4.971	0.654	28.68	None	None	None	None	None	None	None	0.99814	-0.04245	0.04218	0.00751
 2000-0-0 0:0:53.60	-0.085	-0.084	0.9912	0.0	0.0	0.0	-4.526	4.971	0.654	28.73	None	None	None	None	None	None	None	0.99814	-0.04248	0.04218	0.00751
 2000-0-0 0:0:53.80	-0.085	-0.0845	0.9912	0.0	0.0	0.0	-4.526	4.971	0.654	28.71	None	None	None	None	None	None	None	0.99814	-0.04248	0.04218	0.00751
 2000-0-0 0:0:53.100	-0.084	-0.0845	0.9907	0.0	0.0	0.0	-4.526	4.971	0.654	28.71	None	None	None	None	None	None	None	0.99814	-0.04248	0.04218	0.00751
 2000-0-0 0:0:53.120	-0.084	-0.0835	0.9912	0.0	0.0	0.0	-4.526	4.971	0.654	28.73	None	None	None	None	None	None	None	0.99814	-0.04248	0.04218	0.00751
 2000-0-0 0:0:53.140	-0.084	-0.0835	0.9907	0.0	0.0	0.0	-4.526	4.971	0.654	28.69	None	None	None	None	None	None	None	0.99814	-0.04248	0.04218	0.00751
 2000-0-0 0:0:53.160	-0.0845	-0.0835	0.9912	0.0	0.0	0.0	-4.526	4.971	0.654	28.72	None	None	None	None	None	None	None	0.99814	-0.04248	0.04218	0.00751
 2000-0-0 0:0:53.180	-0.0845	-0.0845	0.9907	0.0	0.0	0.0	-4.526	4.971	0.654	28.7	None	None	None	None	None	None	None	0.99814	-0.04248	0.04218	0.00751
