Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2000-0-0 0:0:37.560	0.0234	0.2998	0.9526	-0.061	0.061	0.0	17.012	-1.263	0.807	31.42	None	None	None	None	None	None	None	0.98926	0.14523	-0.01077	0.00873
 2000-0-0 0:0:37.565	0.0229	0.3013	0.9512	-0.061	0.061	0.0	17.012	-1.263	0.807	31.39	None	None	None	None	None	None	None	0.98926	0.14523	-0.01077	0.00873
 2000-0-0 0:0:37.570	0.0229	0.3013	0.9512	-0.061	0.061	0.0	17.012	-1.263	0.807	31.39	None	None	None	None	None	None	None	0.98926	0.14526	-0.01077	0.00873
 2000-0-0 0:0:37.575	0.0229	0.3013	0.9512	-0.061	0.061	0.0	17.018	-1.258	0.807	31.39	None	None	None	None	None	None	None	0.98926	0.14526	-0.01077	0.00873
 2000-0-0 0:0:37.580	0.0229	0.3013	0.9512	-0.061	0.061	0.0	17.018	-1.258	0.807	31.39	None	None	None	None	None	None	None	0.98926	0.14529	-0.01074	0.00873
 2000-0-0 0:0:37.585	0.022	0.2998	0.9497	-0.061	0.0	0.0	17.018	-1.258	0.807	31.41	None	None	None	None	None	None	None	0.98923	0.14529	-0.01074	0.00873
 2000-0-0 0:0:37.590	0.022	0.2998	0.9497	-0.061	0.0	0.0	17.023	-1.258	0.807	31.41	None	None	None	None	None	None	None	0.98923	0.14532	-0.01074	0.00873
 2000-0-0 0:0:37.595	0.022	0.2998	0.9497	-0.061	0.0	0.0	17.023	-1.258	0.807	31.41	None	None	None	None	None	None	None	0.98923	0.14532	-0.01074	0.00873
 2000-0-0 0:0:37.600	0.022	0.2998	0.9497	-0.061	0.0	0.0	17.023	-1.258	0.807	31.41	None	None	None	None	None	None	None	0.98923	0.14536	-0.01074	0.00873
 2000-0-0 0:0:37.605	0.022	0.3013	0.9492	-0.1221	0.0	0.0	17.023	-1.258	0.807	31.43	None	None	None	None	None	None	None	0.98923	0.14536	-0.01074	0.00873
 2000-0-0 0:0:37.610	0.022	0.3013	0.9492	-0.1221	0.0	0.0	17.023	-1.258	0.807	31.43	None	None	None	None	None	None	None	0.98923	0.14536	-0.01074	0.00873
 2000-0-0 0:0:37.615	0.022	0.3013	0.9492	-0.1221	0.0	0.0	17.029	-1.258	0.807	31.43	None	None	None	None	None	None	None	0.98923	0.14536	-0.01074	0.00873
 2000-0-0 0:0:37.620	0.022	0.3013	0.9492	-0.1221	0.0	0.0	17.029	-1.258	0.807	31.43	None	None	None	None	None	None	None	0.98923	0.14539	-0.01074	0.00873
 2000-0-0 0:0:37.625	0.0225	0.3008	0.9531	-0.1221	0.0	0.0	17.029	-1.258	0.807	31.4	None	None	None	None	None	None	None	0.98923	0.14539	-0.01074	0.00873
 2000-0-0 0:0:37.630	0.0225	0.3008	0.9531	-0.1221	0.0	0.0	17.029	-1.258	0.807	31.4	None	None	None	None	None	None	None	0.98923	0.14539	-0.01074	0.00873
 2000-0-0 0:0:37.635	0.0225	0.3008	0.9531	-0.1221	0.0	0.0	17.029	-1.258	0.807	31.4	None	None	None	None	None	None	None	0.98923	0.14539	-0.01074	0.00873
 2000-0-0 0:0:37.640	0.0225	0.3003	0.9546	-0.1831	0.0	0.0	17.029	-1.258	0.807	31.45	None	None	None	None	None	None	None	0.98923	0.14542	-0.01074	0.00873
 2000-0-0 0:0:37.645	0.0225	0.3003	0.9546	-0.1831	0.0	0.0	17.034	-1.258	0.807	31.45	None	None	None	None	None	None	None	0.98923	0.14542	-0.01074	0.00873
 2000-0-0 0:0:37.650	0.0225	0.3003	0.9546	-0.1831	0.0	0.0	17.034	-1.258	0.807	31.45	None	None	None	None	None	None	None	0.98923	0.14542	-0.01074	0.00873
 2000-0-0 0:0:37.655	0.0225	0.3003	0.9546	-0.1831	0.0	0.0	17.034	-1.258	0.807	31.45	None	None	None	None	None	None	None	0.98923	0.14542	-0.01074	0.00873
 2000-0-0 0:0:37.660	0.0229	0.3003	0.9521	-0.061	0.0	0.0	17.034	-1.258	0.807	31.41	None	None	None	None	None	None	None	0.98923	0.14542	-0.01074	0.00873
 2000-0-0 0:0:37.665	0.0229	0.3003	0.9521	-0.061	0.0	0.0	17.034	-1.258	0.807	31.41	None	None	None	None	None	None	None	0.98923	0.14545	-0.01074	0.00873
 2000-0-0 0:0:37.670	0.0229	0.3003	0.9521	-0.061	0.0	0.0	17.04	-1.258	0.807	31.41	None	None	None	None	None	None	None	0.98923	0.14545	-0.01074	0.00873
 2000-0-0 0:0:37.675	0.0229	0.3003	0.9521	-0.061	0.0	0.0	17.04	-1.258	0.807	31.41	None	None	None	None	None	None	None	0.98923	0.14548	-0.01074	0.00873
 2000-0-0 0:0:37.680	0.0225	0.3013	0.9517	0.0	0.0	0.0	17.04	-1.258	0.807	31.4	None	None	None	None	None	None	None	0.98923	0.14548	-0.01074	0.00873
 2000-0-0 0:0:37.685	0.0225	0.3013	0.9517	0.0	0.0	0.0	17.045	-1.258	0.807	31.4	None	None	None	None	None	None	None	0.9892	0.14551	-0.01074	0.00873
 2000-0-0 0:0:37.690	0.0225	0.3013	0.9517	0.0	0.0	0.0	17.045	-1.258	0.807	31.4	None	None	None	None	None	None	None	0.9892	0.14554	-0.01071	0.00873
 2000-0-0 0:0:37.695	0.0225	0.3013	0.9517	0.0	0.0	0.0	17.051	-1.258	0.807	31.4	None	None	None	None	None	None	None	0.9892	0.14557	-0.01071	0.00873
 2000-0-0 0:0:37.700	0.0234	0.3022	0.9536	0.0	0.061	0.0	17.051	-1.258	0.807	31.41	None	None	None	None	None	None	None	0.9892	0.14557	-0.01071	0.00873
 2000-0-0 0:0:37.705	0.0234	0.3022	0.9536	0.0	0.061	0.0	17.056	-1.252	0.807	31.41	None	None	None	None	None	None	None	0.9892	0.1456	-0.01071	0.00873
 2000-0-0 0:0:37.710	0.0234	0.3022	0.9536	0.0	0.061	0.0	17.056	-1.252	0.807	31.41	None	None	None	None	None	None	None	0.9892	0.14563	-0.01071	0.00873
 2000-0-0 0:0:37.715	0.0234	0.3022	0.9536	0.0	0.061	0.0	17.056	-1.252	0.807	31.41	None	None	None	None	None	None	None	0.9892	0.14563	-0.01068	0.00873
 2000-0-0 0:0:37.720	0.022	0.3008	0.9468	0.0	0.0	0.0	17.062	-1.252	0.813	31.4	None	None	None	None	None	None	None	0.9892	0.14566	-0.01068	0.00873
 2000-0-0 0:0:37.725	0.022	0.3008	0.9468	0.0	0.0	0.0	17.062	-1.252	0.813	31.4	None	None	None	None	None	None	None	0.9892	0.14566	-0.01068	0.00873
 2000-0-0 0:0:37.730	0.022	0.3008	0.9468	0.0	0.0	0.0	17.062	-1.252	0.813	31.4	None	None	None	None	None	None	None	0.9892	0.14569	-0.01068	0.00873
 2000-0-0 0:0:37.735	0.022	0.3008	0.9468	0.0	0.0	0.0	17.067	-1.252	0.813	31.4	None	None	None	None	None	None	None	0.9892	0.14569	-0.01068	0.00873
 2000-0-0 0:0:37.740	0.022	0.2998	0.9478	-0.1221	0.0	0.0	17.067	-1.252	0.813	31.42	None	None	None	None	None	None	None	0.9892	0.14572	-0.01068	0.00873
 2000-0-0 0:0:37.745	0.022	0.2998	0.9478	-0.1221	0.0	0.0	17.067	-1.252	0.813	31.42	None	None	None	None	None	None	None	0.98917	0.14572	-0.01068	0.00873
 2000-0-0 0:0:37.750	0.022	0.2998	0.9478	-0.1221	0.0	0.0	17.067	-1.252	0.813	31.42	None	None	None	None	None	None	None	0.98917	0.14572	-0.01068	0.00873
 2000-0-0 0:0:37.755	0.022	0.2998	0.9478	-0.1221	0.0	0.0	17.073	-1.252	0.813	31.42	None	None	None	None	None	None	None	0.98917	0.14575	-0.01068	0.00873
 2000-0-0 0:0:37.760	0.022	0.3018	0.9551	-0.1831	0.0	0.0	17.073	-1.252	0.813	31.42	None	None	None	None	None	None	None	0.98917	0.14575	-0.01068	0.00873
 2000-0-0 0:0:37.765	0.022	0.3018	0.9551	-0.1831	0.0	0.0	17.073	-1.252	0.813	31.42	None	None	None	None	None	None	None	0.98917	0.14575	-0.01068	0.00873
 2000-0-0 0:0:37.770	0.022	0.3018	0.9551	-0.1831	0.0	0.0	17.073	-1.252	0.813	31.42	None	None	None	None	None	None	None	0.98917	0.14575	-0.01068	0.00873
 2000-0-0 0:0:37.775	0.022	0.3018	0.9551	-0.1831	0.0	0.0	17.073	-1.252	0.813	31.42	None	None	None	None	None	None	None	0.98917	0.14575	-0.01068	0.00873
 2000-0-0 0:0:37.780	0.0225	0.3013	0.9546	-0.1831	0.0	0.0	17.073	-1.252	0.813	31.43	None	None	None	None	None	None	None	0.98917	0.14575	-0.01068	0.00873
 2000-0-0 0:0:37.785	0.0225	0.3013	0.9546	-0.1831	0.0	0.0	17.073	-1.252	0.813	31.43	None	None	None	None	None	None	None	0.98917	0.14575	-0.01068	0.00873
 2000-0-0 0:0:37.790	0.0225	0.3013	0.9546	-0.1831	0.0	0.0	17.073	-1.252	0.813	31.43	None	None	None	None	None	None	None	0.98917	0.14575	-0.01068	0.00873
 2000-0-0 0:0:37.795	0.0225	0.3013	0.9546	-0.1831	0.0	0.0	17.073	-1.252	0.807	31.43	None	None	None	None	None	None	None	0.98917	0.14575	-0.01068	0.00873
 2000-0-0 0:0:37.800	0.0234	0.3013	0.9512	-0.1221	0.0	0.0	17.073	-1.252	0.807	31.43	None	None	None	None	None	None	None	0.98917	0.14575	-0.01068	0.00873
 2000-0-0 0:0:37.805	0.0234	0.3013	0.9512	-0.1221	0.0	0.0	17.073	-1.252	0.807	31.43	None	None	None	None	None	None	None	0.98917	0.14578	-0.01068	0.00873
 2000-0-0 0:0:37.810	0.0234	0.3013	0.9512	-0.1221	0.0	0.0	17.078	-1.252	0.807	31.43	None	None	None	None	None	None	None	0.98917	0.14578	-0.01068	0.00873
 2000-0-0 0:0:37.815	0.0234	0.3013	0.9512	-0.1221	0.0	0.0	17.078	-1.252	0.807	31.43	None	None	None	None	None	None	None	0.98917	0.14578	-0.01068	0.00873
 2000-0-0 0:0:37.820	0.0244	0.3027	0.9521	-0.061	0.0	0.0	17.078	-1.247	0.813	31.39	None	None	None	None	None	None	None	0.98917	0.14581	-0.01065	0.00873
 2000-0-0 0:0:37.825	0.0244	0.3027	0.9521	-0.061	0.0	0.0	17.078	-1.247	0.813	31.39	None	None	None	None	None	None	None	0.98917	0.14581	-0.01065	0.00873
 2000-0-0 0:0:37.830	0.0244	0.3027	0.9521	-0.061	0.0	0.0	17.084	-1.247	0.813	31.39	None	None	None	None	None	None	None	0.98917	0.14584	-0.01065	0.00873
 2000-0-0 0:0:37.835	0.0244	0.3027	0.9521	-0.061	0.0	0.0	17.084	-1.247	0.813	31.39	None	None	None	None	None	None	None	0.98917	0.14587	-0.01065	0.00873
 2000-0-0 0:0:37.840	0.0239	0.3022	0.9526	0.0	0.061	0.0	17.089	-1.247	0.813	31.41	None	None	None	None	None	None	None	0.98917	0.14587	-0.01065	0.00873
 2000-0-0 0:0:37.845	0.0239	0.3022	0.9526	0.0	0.061	0.0	17.089	-1.247	0.813	31.41	None	None	None	None	None	None	None	0.98917	0.1459	-0.01065	0.00873
 2000-0-0 0:0:37.850	0.0239	0.3022	0.9526	0.0	0.061	0.0	17.089	-1.247	0.813	31.41	None	None	None	None	None	None	None	0.98917	0.14594	-0.01062	0.00873
 2000-0-0 0:0:37.855	0.0239	0.3022	0.9526	0.0	0.061	0.0	17.095	-1.247	0.813	31.41	None	None	None	None	None	None	None	0.98914	0.14594	-0.01062	0.00873
 2000-0-0 0:0:37.860	0.021	0.3032	0.9482	-0.061	0.061	0.0	17.095	-1.247	0.813	31.42	None	None	None	None	None	None	None	0.98914	0.14597	-0.01062	0.00873
 2000-0-0 0:0:37.865	0.021	0.3032	0.9482	-0.061	0.061	0.0	17.095	-1.241	0.813	31.42	None	None	None	None	None	None	None	0.98914	0.14597	-0.01062	0.00873
 2000-0-0 0:0:37.870	0.021	0.3032	0.9482	-0.061	0.061	0.0	17.1	-1.241	0.813	31.42	None	None	None	None	None	None	None	0.98914	0.146	-0.01059	0.00873
 2000-0-0 0:0:37.875	0.021	0.3032	0.9482	-0.061	0.061	0.0	17.1	-1.241	0.813	31.42	None	None	None	None	None	None	None	0.98914	0.146	-0.01059	0.00873
 2000-0-0 0:0:37.880	0.022	0.3013	0.9482	-0.1831	0.0	0.0	17.1	-1.241	0.813	31.4	None	None	None	None	None	None	None	0.98914	0.146	-0.01059	0.00873
 2000-0-0 0:0:37.885	0.022	0.3013	0.9482	-0.1831	0.0	0.0	17.1	-1.241	0.813	31.4	None	None	None	None	None	None	None	0.98914	0.146	-0.01059	0.00873
 2000-0-0 0:0:37.890	0.022	0.3013	0.9482	-0.1831	0.0	0.0	17.1	-1.241	0.813	31.4	None	None	None	None	None	None	None	0.98914	0.146	-0.01059	0.00873
 2000-0-0 0:0:37.895	0.022	0.3013	0.9482	-0.1831	0.0	0.0	17.1	-1.241	0.813	31.4	None	None	None	None	None	None	None	0.98914	0.146	-0.01059	0.00873
 2000-0-0 0:0:37.900	0.0215	0.3018	0.957	-0.3052	0.0	0.0	17.1	-1.241	0.813	31.42	None	None	None	None	None	None	None	0.98914	0.146	-0.01059	0.00873
 2000-0-0 0:0:37.905	0.0215	0.3018	0.957	-0.3052	0.0	0.0	17.1	-1.241	0.813	31.42	None	None	None	None	None	None	None	0.98914	0.146	-0.01059	0.00873
 2000-0-0 0:0:37.910	0.0215	0.3018	0.957	-0.3052	0.0	0.0	17.1	-1.241	0.813	31.42	None	None	None	None	None	None	None	0.98914	0.146	-0.01059	0.00873
 2000-0-0 0:0:37.915	0.0215	0.3018	0.957	-0.3052	0.0	0.0	17.1	-1.241	0.813	31.42	None	None	None	None	None	None	None	0.98914	0.146	-0.01059	0.00873
 2000-0-0 0:0:37.920	0.022	0.2993	0.9502	-0.1831	-0.061	0.0	17.1	-1.241	0.813	31.4	None	None	None	None	None	None	None	0.98914	0.146	-0.01059	0.00873
 2000-0-0 0:0:37.925	0.022	0.2993	0.9502	-0.1831	-0.061	0.0	17.1	-1.241	0.813	31.4	None	None	None	None	None	None	None	0.98914	0.146	-0.01059	0.00873
 2000-0-0 0:0:37.930	0.022	0.2993	0.9502	-0.1831	-0.061	0.0	17.1	-1.241	0.813	31.4	None	None	None	None	None	None	None	0.98914	0.146	-0.01059	0.00873
 2000-0-0 0:0:37.935	0.022	0.2993	0.9502	-0.1831	-0.061	0.0	17.1	-1.241	0.813	31.4	None	None	None	None	None	None	None	0.98914	0.146	-0.01059	0.00873
 2000-0-0 0:0:37.940	0.0229	0.2998	0.9492	-0.1831	0.0	0.0	17.1	-1.241	0.813	31.39	None	None	None	None	None	None	None	0.98914	0.14603	-0.01059	0.00873
 2000-0-0 0:0:37.945	0.0229	0.2998	0.9492	-0.1831	0.0	0.0	17.1	-1.241	0.813	31.39	None	None	None	None	None	None	None	0.98914	0.14603	-0.01059	0.00873
 2000-0-0 0:0:37.950	0.0229	0.2998	0.9492	-0.1831	0.0	0.0	17.1	-1.241	0.813	31.39	None	None	None	None	None	None	None	0.98914	0.14603	-0.01059	0.00873
 2000-0-0 0:0:37.955	0.0239	0.3032	0.959	-0.061	0.061	0.0	17.106	-1.241	0.813	31.4	None	None	None	None	None	None	None	0.98914	0.14603	-0.01059	0.00873
 2000-0-0 0:0:37.960	0.0239	0.3032	0.959	-0.061	0.061	0.0	17.106	-1.241	0.813	31.4	None	None	None	None	None	None	None	0.98914	0.14606	-0.01059	0.00873
 2000-0-0 0:0:37.965	0.0239	0.3032	0.959	-0.061	0.061	0.0	17.106	-1.241	0.813	31.4	None	None	None	None	None	None	None	0.98914	0.14606	-0.01059	0.00873
 2000-0-0 0:0:37.970	0.0239	0.3032	0.959	-0.061	0.061	0.0	17.111	-1.241	0.813	31.4	None	None	None	None	None	None	None	0.98914	0.14606	-0.01056	0.00873
 2000-0-0 0:0:37.975	0.0239	0.3022	0.9512	0.0	0.061	0.0	17.111	-1.236	0.813	31.4	None	None	None	None	None	None	None	0.98914	0.14609	-0.01056	0.00873
 2000-0-0 0:0:37.980	0.0239	0.3022	0.9512	0.0	0.061	0.0	17.111	-1.236	0.813	31.4	None	None	None	None	None	None	None	0.98914	0.14612	-0.01056	0.00873
 2000-0-0 0:0:37.985	0.0239	0.3022	0.9512	0.0	0.061	0.0	17.117	-1.236	0.813	31.4	None	None	None	None	None	None	None	0.98914	0.14612	-0.01056	0.00873
 2000-0-0 0:0:37.990	0.0239	0.3022	0.9512	0.0	0.061	0.0	17.117	-1.236	0.813	31.4	None	None	None	None	None	None	None	0.98911	0.14615	-0.01056	0.00873
 2000-0-0 0:0:37.995	0.0225	0.3027	0.9458	0.0	0.061	0.0	17.122	-1.236	0.813	31.44	None	None	None	None	None	None	None	0.98911	0.14618	-0.01053	0.00873
 2000-0-0 0:0:38.0	0.0225	0.3027	0.9458	0.0	0.061	0.0	17.122	-1.236	0.813	31.44	None	None	None	None	None	None	None	0.98911	0.14621	-0.01053	0.00873
 2000-0-0 0:0:38.5	0.0225	0.3027	0.9458	0.0	0.061	0.0	17.128	-1.236	0.813	31.44	None	None	None	None	None	None	None	0.98911	0.14621	-0.01053	0.00876
 2000-0-0 0:0:38.10	0.0225	0.3027	0.9458	0.0	0.061	0.0	17.128	-1.236	0.813	31.44	None	None	None	None	None	None	None	0.98911	0.14624	-0.01053	0.00876
 2000-0-0 0:0:38.15	0.0225	0.3042	0.9497	-0.1221	0.0	0.0	17.128	-1.236	0.813	31.42	None	None	None	None	None	None	None	0.98911	0.14624	-0.01053	0.00876
 2000-0-0 0:0:38.20	0.0225	0.3042	0.9497	-0.1221	0.0	0.0	17.133	-1.236	0.813	31.42	None	None	None	None	None	None	None	0.98911	0.14627	-0.01053	0.00876
 2000-0-0 0:0:38.25	0.0225	0.3042	0.9497	-0.1221	0.0	0.0	17.133	-1.23	0.813	31.42	None	None	None	None	None	None	None	0.98911	0.14627	-0.0105	0.00876
 2000-0-0 0:0:38.30	0.0225	0.3042	0.9497	-0.1221	0.0	0.0	17.133	-1.23	0.813	31.42	None	None	None	None	None	None	None	0.98911	0.14627	-0.0105	0.00876
 2000-0-0 0:0:38.35	0.022	0.3032	0.9517	-0.2441	0.0	0.0	17.133	-1.23	0.813	31.38	None	None	None	None	None	None	None	0.98911	0.14627	-0.0105	0.00876
 2000-0-0 0:0:38.40	0.022	0.3032	0.9517	-0.2441	0.0	0.0	17.133	-1.23	0.813	31.38	None	None	None	None	None	None	None	0.98911	0.14627	-0.0105	0.00876
 2000-0-0 0:0:38.45	0.022	0.3032	0.9517	-0.2441	0.0	0.0	17.133	-1.23	0.813	31.38	None	None	None	None	None	None	None	0.98911	0.14627	-0.0105	0.00876
 2000-0-0 0:0:38.50	0.022	0.3032	0.9517	-0.2441	0.0	0.0	17.133	-1.23	0.813	31.38	None	None	None	None	None	None	None	0.98911	0.14627	-0.0105	0.00876
 2000-0-0 0:0:38.55	0.021	0.3018	0.9512	-0.2441	0.0	0.0	17.133	-1.23	0.813	31.38	None	None	None	None	None	None	None	0.98911	0.14627	-0.0105	0.00876
 2000-0-0 0:0:38.60	0.021	0.3018	0.9512	-0.2441	0.0	0.0	17.133	-1.23	0.813	31.38	None	None	None	None	None	None	None	0.98911	0.14627	-0.0105	0.00876
 2000-0-0 0:0:38.65	0.021	0.3018	0.9512	-0.2441	0.0	0.0	17.133	-1.23	0.813	31.38	None	None	None	None	None	None	None	0.98911	0.14627	-0.0105	0.00876
 2000-0-0 0:0:38.70	0.021	0.3018	0.9512	-0.2441	0.0	0.0	17.133	-1.23	0.813	31.38	None	None	None	None	None	None	None	0.98911	0.14627	-0.0105	0.00876
 2000-0-0 0:0:38.75	0.0215	0.3003	0.9521	-0.2441	0.0	0.0	17.133	-1.23	0.813	31.42	None	None	None	None	None	None	None	0.98911	0.14627	-0.0105	0.00876
 2000-0-0 0:0:38.80	0.0215	0.3003	0.9521	-0.2441	0.0	0.0	17.133	-1.23	0.813	31.42	None	None	None	None	None	None	None	0.98911	0.14627	-0.0105	0.00876
 2000-0-0 0:0:38.85	0.0215	0.3003	0.9521	-0.2441	0.0	0.0	17.133	-1.23	0.813	31.42	None	None	None	None	None	None	None	0.98911	0.14627	-0.0105	0.00876
 2000-0-0 0:0:38.90	0.0215	0.3003	0.9521	-0.2441	0.0	0.0	17.133	-1.23	0.813	31.42	None	None	None	None	None	None	None	0.98911	0.14627	-0.0105	0.00876
 2000-0-0 0:0:38.95	0.0225	0.3022	0.9565	-0.1831	0.0	0.0	17.133	-1.23	0.813	31.42	None	None	None	None	None	None	None	0.98911	0.14627	-0.0105	0.00876
 2000-0-0 0:0:38.100	0.0225	0.3022	0.9565	-0.1831	0.0	0.0	17.133	-1.23	0.813	31.42	None	None	None	None	None	None	None	0.98911	0.14627	-0.0105	0.00876
 2000-0-0 0:0:38.105	0.0225	0.3022	0.9565	-0.1831	0.0	0.0	17.133	-1.23	0.813	31.42	None	None	None	None	None	None	None	0.98911	0.14627	-0.0105	0.00876
 2000-0-0 0:0:38.110	0.0225	0.3022	0.9565	-0.1831	0.0	0.0	17.133	-1.23	0.813	31.42	None	None	None	None	None	None	None	0.98911	0.14627	-0.0105	0.00876
 2000-0-0 0:0:38.115	0.022	0.3027	0.9526	0.0	0.0	0.0	17.133	-1.23	0.813	31.42	None	None	None	None	None	None	None	0.98911	0.1463	-0.0105	0.00876
 2000-0-0 0:0:38.120	0.022	0.3027	0.9526	0.0	0.0	0.0	17.139	-1.23	0.813	31.42	None	None	None	None	None	None	None	0.98911	0.1463	-0.01047	0.00876
 2000-0-0 0:0:38.125	0.022	0.3027	0.9526	0.0	0.0	0.0	17.139	-1.23	0.813	31.42	None	None	None	None	None	None	None	0.98911	0.14633	-0.01047	0.00876
 2000-0-0 0:0:38.130	0.022	0.3027	0.9526	0.0	0.0	0.0	17.139	-1.23	0.813	31.42	None	None	None	None	None	None	None	0.98911	0.14636	-0.01047	0.00876
 2000-0-0 0:0:38.135	0.0225	0.3018	0.9458	0.0	0.061	0.0	17.144	-1.23	0.813	31.4	None	None	None	None	None	None	None	0.98907	0.14636	-0.01047	0.00876
 2000-0-0 0:0:38.140	0.0225	0.3018	0.9458	0.0	0.061	0.0	17.144	-1.225	0.813	31.4	None	None	None	None	None	None	None	0.98907	0.14639	-0.01047	0.00876
 2000-0-0 0:0:38.145	0.0225	0.3018	0.9458	0.0	0.061	0.0	17.15	-1.225	0.813	31.4	None	None	None	None	None	None	None	0.98907	0.14639	-0.01044	0.00876
 2000-0-0 0:0:38.150	0.0225	0.3018	0.9458	0.0	0.061	0.0	17.15	-1.225	0.813	31.4	None	None	None	None	None	None	None	0.98907	0.14642	-0.01044	0.00876
 2000-0-0 0:0:38.155	0.0225	0.3022	0.9492	-0.1831	0.061	0.0	17.15	-1.225	0.813	31.39	None	None	None	None	None	None	None	0.98907	0.14642	-0.01044	0.00876
 2000-0-0 0:0:38.160	0.0225	0.3022	0.9492	-0.1831	0.061	0.0	17.15	-1.225	0.813	31.39	None	None	None	None	None	None	None	0.98907	0.14642	-0.01044	0.00876
 2000-0-0 0:0:38.165	0.0225	0.3022	0.9492	-0.1831	0.061	0.0	17.15	-1.225	0.818	31.39	None	None	None	None	None	None	None	0.98907	0.14642	-0.01044	0.00876
 2000-0-0 0:0:38.170	0.0225	0.3022	0.9492	-0.1831	0.061	0.0	17.15	-1.225	0.818	31.39	None	None	None	None	None	None	None	0.98907	0.14645	-0.01041	0.00876
 2000-0-0 0:0:38.175	0.0225	0.3027	0.9526	-0.2441	0.0	0.0	17.15	-1.225	0.818	31.41	None	None	None	None	None	None	None	0.98907	0.14645	-0.01041	0.00876
 2000-0-0 0:0:38.180	0.0225	0.3027	0.9526	-0.2441	0.0	0.0	17.15	-1.225	0.818	31.41	None	None	None	None	None	None	None	0.98907	0.14645	-0.01041	0.00876
 2000-0-0 0:0:38.185	0.0225	0.3027	0.9526	-0.2441	0.0	0.0	17.15	-1.225	0.818	31.41	None	None	None	None	None	None	None	0.98907	0.14645	-0.01041	0.00876
 2000-0-0 0:0:38.190	0.0225	0.3027	0.9526	-0.2441	0.0	0.0	17.15	-1.225	0.818	31.41	None	None	None	None	None	None	None	0.98907	0.14645	-0.01041	0.00876
 2000-0-0 0:0:38.195	0.0229	0.3018	0.9512	-0.1831	-0.061	0.0	17.15	-1.225	0.818	31.38	None	None	None	None	None	None	None	0.98907	0.14645	-0.01041	0.00876
 2000-0-0 0:0:38.200	0.0229	0.3018	0.9512	-0.1831	-0.061	0.0	17.15	-1.225	0.813	31.38	None	None	None	None	None	None	None	0.98907	0.14645	-0.01044	0.00876
 2000-0-0 0:0:38.205	0.0229	0.3018	0.9512	-0.1831	-0.061	0.0	17.15	-1.225	0.813	31.38	None	None	None	None	None	None	None	0.98907	0.14645	-0.01044	0.00876
 2000-0-0 0:0:38.210	0.0229	0.3018	0.9512	-0.1831	-0.061	0.0	17.155	-1.225	0.813	31.38	None	None	None	None	None	None	None	0.98907	0.14645	-0.01044	0.00876
 2000-0-0 0:0:38.215	0.0225	0.3018	0.9512	-0.1831	0.0	0.0	17.155	-1.225	0.813	31.39	None	None	None	None	None	None	None	0.98907	0.14645	-0.01044	0.00876
 2000-0-0 0:0:38.220	0.0225	0.3018	0.9512	-0.1831	0.0	0.0	17.155	-1.225	0.813	31.39	None	None	None	None	None	None	None	0.98907	0.14645	-0.01044	0.00876
 2000-0-0 0:0:38.225	0.0225	0.3018	0.9512	-0.1831	0.0	0.0	17.155	-1.225	0.813	31.39	None	None	None	None	None	None	None	0.98907	0.14645	-0.01044	0.00876
 2000-0-0 0:0:38.230	0.0225	0.3018	0.9512	-0.1831	0.0	0.0	17.155	-1.225	0.813	31.39	None	None	None	None	None	None	None	0.98907	0.14645	-0.01044	0.00876
 2000-0-0 0:0:38.235	0.0225	0.3027	0.9541	-0.1221	0.0	0.0	17.155	-1.225	0.813	31.37	None	None	None	None	None	None	None	0.98907	0.14648	-0.01044	0.00876
 2000-0-0 0:0:38.240	0.0225	0.3027	0.9541	-0.1221	0.0	0.0	17.155	-1.225	0.813	31.37	None	None	None	None	None	None	None	0.98907	0.14648	-0.01044	0.00876
 2000-0-0 0:0:38.245	0.0225	0.3027	0.9541	-0.1221	0.0	0.0	17.161	-1.225	0.813	31.37	None	None	None	None	None	None	None	0.98907	0.14648	-0.01044	0.00876
 2000-0-0 0:0:38.250	0.0225	0.3027	0.9541	-0.1221	0.0	0.0	17.161	-1.225	0.813	31.37	None	None	None	None	None	None	None	0.98907	0.14651	-0.01044	0.00876
 2000-0-0 0:0:38.255	0.022	0.3032	0.9526	-0.061	0.061	0.0	17.161	-1.225	0.813	31.39	None	None	None	None	None	None	None	0.98907	0.14651	-0.01041	0.00876
 2000-0-0 0:0:38.260	0.022	0.3032	0.9526	-0.061	0.061	0.0	17.161	-1.219	0.818	31.39	None	None	None	None	None	None	None	0.98907	0.14655	-0.01041	0.00876
 2000-0-0 0:0:38.265	0.022	0.3032	0.9526	-0.061	0.061	0.0	17.166	-1.219	0.818	31.39	None	None	None	None	None	None	None	0.98907	0.14655	-0.01041	0.00876
 2000-0-0 0:0:38.270	0.022	0.3032	0.9526	-0.061	0.061	0.0	17.166	-1.219	0.818	31.39	None	None	None	None	None	None	None	0.98904	0.14658	-0.01038	0.00876
 2000-0-0 0:0:38.275	0.0205	0.3037	0.9497	0.0	0.061	0.0	17.166	-1.219	0.818	31.4	None	None	None	None	None	None	None	0.98904	0.14658	-0.01038	0.00876
