Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2000-0-0 0:13:18.620	0.0132	0.0664	0.9961	0.0	0.0	0.0	3.746	-0.599	4.103	30.13	None	None	None	None	None	None	None	0.99884	0.03012	-0.00507	0.03598
 2000-0-0 0:13:18.640	0.0127	0.0649	0.9966	0.0	0.0	0.0	3.752	-0.599	4.103	30.16	None	None	None	None	None	None	None	0.99884	0.03015	-0.00507	0.03598
 2000-0-0 0:13:18.660	0.0122	0.0649	0.9971	0.0	0.0	0.0	3.757	-0.599	4.103	30.16	None	None	None	None	None	None	None	0.99884	0.03021	-0.0051	0.03598
 2000-0-0 0:13:18.680	0.0127	0.0654	0.9961	0.0	0.0	0.0	3.763	-0.599	4.103	30.17	None	None	None	None	None	None	None	0.99884	0.03024	-0.0051	0.03598
 2000-0-0 0:13:18.700	0.0137	0.0659	0.9956	0.0	0.0	0.0	3.763	-0.604	4.103	30.17	None	None	None	None	None	None	None	0.99884	0.03027	-0.0051	0.03598
 2000-0-0 0:13:18.720	0.0142	0.0669	0.9966	0.0	0.0	0.0	3.768	-0.604	4.103	30.16	None	None	None	None	None	None	None	0.99884	0.0303	-0.0051	0.03598
 2000-0-0 0:13:18.740	0.0146	0.0669	0.9956	0.0	0.0	0.0	3.774	-0.604	4.103	30.15	None	None	None	None	None	None	None	0.99884	0.03033	-0.0051	0.03598
 2000-0-0 0:13:18.760	0.0146	0.0659	0.9961	0.0	0.0	0.0	3.774	-0.604	4.103	30.17	None	None	None	None	None	None	None	0.99884	0.03036	-0.0051	0.03598
 2000-0-0 0:13:18.780	0.0132	0.0659	0.9966	0.0	0.0	0.0	3.779	-0.604	4.103	30.17	None	None	None	None	None	None	None	0.99884	0.03043	-0.0051	0.03598
 2000-0-0 0:13:18.800	0.0127	0.0654	0.9966	0.0	0.0	0.0	3.785	-0.604	4.103	30.21	None	None	None	None	None	None	None	0.99884	0.03046	-0.00513	0.03598
 2000-0-0 0:13:18.820	0.0122	0.0659	0.9961	0.0	0.0	0.0	3.79	-0.604	4.103	30.19	None	None	None	None	None	None	None	0.99884	0.03049	-0.00513	0.03598
 2000-0-0 0:13:18.840	0.0122	0.0654	0.9966	0.0	0.0	0.0	3.79	-0.61	4.103	30.17	None	None	None	None	None	None	None	0.99884	0.03052	-0.00513	0.03598
 2000-0-0 0:13:18.860	0.0132	0.0664	0.9976	0.0	0.0	0.0	3.796	-0.61	4.103	30.15	None	None	None	None	None	None	None	0.99884	0.03055	-0.00513	0.03598
 2000-0-0 0:13:18.880	0.0132	0.0669	0.9961	0.0	0.0	0.0	3.801	-0.61	4.103	30.19	None	None	None	None	None	None	None	0.99881	0.03058	-0.00513	0.03598
 2000-0-0 0:13:18.900	0.0137	0.0674	0.9961	0.0	0.0	0.0	3.801	-0.61	4.103	30.17	None	None	None	None	None	None	None	0.99881	0.03061	-0.00513	0.03598
 2000-0-0 0:13:18.920	0.0137	0.0674	0.9961	0.0	0.0	0.0	3.807	-0.61	4.103	30.17	None	None	None	None	None	None	None	0.99881	0.03067	-0.00513	0.03598
 2000-0-0 0:13:18.940	0.0142	0.0664	0.9971	0.0	0.0	0.0	3.812	-0.61	4.103	30.17	None	None	None	None	None	None	None	0.99881	0.0307	-0.00516	0.03598
 2000-0-0 0:13:18.960	0.0132	0.0664	0.9966	0.0	0.0	0.0	3.818	-0.61	4.103	30.15	None	None	None	None	None	None	None	0.99881	0.03073	-0.00516	0.03598
 2000-0-0 0:13:18.980	0.0132	0.0649	0.9966	0.0	0.0	0.0	3.818	-0.61	4.103	30.18	None	None	None	None	None	None	None	0.99881	0.03076	-0.00516	0.03598
 2000-0-0 0:13:19.0	0.0127	0.0654	0.9971	0.0	0.0	0.0	3.823	-0.615	4.103	30.17	None	None	None	None	None	None	None	0.99881	0.03079	-0.00516	0.03598
 2000-0-0 0:13:19.20	0.0127	0.0669	0.9961	0.0	0.0	0.0	3.829	-0.615	4.103	30.2	None	None	None	None	None	None	None	0.99881	0.03082	-0.00516	0.03598
 2000-0-0 0:13:19.40	0.0132	0.0679	0.9971	0.0	0.0	0.0	3.829	-0.615	4.103	30.18	None	None	None	None	None	None	None	0.99881	0.03085	-0.00516	0.03598
 2000-0-0 0:13:19.60	0.0132	0.0679	0.9961	0.0	0.0	0.0	3.834	-0.615	4.103	30.17	None	None	None	None	None	None	None	0.99881	0.03088	-0.00516	0.03598
 2000-0-0 0:13:19.80	0.0127	0.0669	0.9961	0.0	0.0	0.0	3.84	-0.615	4.103	30.17	None	None	None	None	None	None	None	0.99881	0.03091	-0.00519	0.03598
 2000-0-0 0:13:19.100	0.0132	0.0664	0.9966	0.0	0.0	0.0	3.845	-0.615	4.103	30.17	None	None	None	None	None	None	None	0.99881	0.03098	-0.00519	0.03598
 2000-0-0 0:13:19.120	0.0137	0.0659	0.9956	0.0	0.0	0.0	3.845	-0.615	4.103	30.18	None	None	None	None	None	None	None	0.99881	0.03101	-0.00519	0.03598
