Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2000-0-0 0:12:4.240	0.021	0.2271	0.9722	0.0	0.0	0.0	13.002	-1.137	3.862	29.58	None	None	None	None	None	None	None	0.99316	0.11078	-0.00705	0.03467
 2000-0-0 0:12:4.260	0.0205	0.2266	0.9722	0.0	0.0	0.0	13.008	-1.137	3.862	29.6	None	None	None	None	None	None	None	0.99316	0.11081	-0.00705	0.03467
 2000-0-0 0:12:4.280	0.0205	0.2261	0.9717	0.0	0.0	0.0	13.013	-1.137	3.862	29.58	None	None	None	None	None	None	None	0.99316	0.11084	-0.00705	0.03467
 2000-0-0 0:12:4.300	0.021	0.2266	0.9722	0.0	0.0	0.0	13.019	-1.137	3.862	29.61	None	None	None	None	None	None	None	0.99316	0.1109	-0.00705	0.03467
 2000-0-0 0:12:4.320	0.021	0.2261	0.9727	0.0	0.0	0.0	13.024	-1.137	3.862	29.58	None	None	None	None	None	None	None	0.99316	0.11093	-0.00705	0.03467
 2000-0-0 0:12:4.340	0.021	0.2266	0.9717	0.0	0.0	0.0	13.024	-1.137	3.862	29.62	None	None	None	None	None	None	None	0.99313	0.11096	-0.00702	0.03467
 2000-0-0 0:12:4.360	0.0215	0.2275	0.9717	0.0	0.0	0.0	13.03	-1.137	3.862	29.62	None	None	None	None	None	None	None	0.99313	0.11102	-0.00702	0.03467
 2000-0-0 0:12:4.380	0.0225	0.2275	0.9727	0.0	0.0	0.0	13.035	-1.137	3.862	29.6	None	None	None	None	None	None	None	0.99313	0.11105	-0.00702	0.03467
 2000-0-0 0:12:4.400	0.021	0.2275	0.9712	0.0	0.0	0.0	13.041	-1.137	3.862	29.61	None	None	None	None	None	None	None	0.99313	0.11111	-0.00702	0.03467
 2000-0-0 0:12:4.420	0.0205	0.2266	0.9722	0.0	0.0	0.0	13.046	-1.137	3.862	29.59	None	None	None	None	None	None	None	0.99313	0.11115	-0.00702	0.03467
 2000-0-0 0:12:4.440	0.0205	0.2266	0.9731	0.0	0.0	0.0	13.052	-1.137	3.862	29.61	None	None	None	None	None	None	None	0.99313	0.11118	-0.00702	0.03467
 2000-0-0 0:12:4.460	0.0205	0.2266	0.9717	0.0	0.0	0.0	13.057	-1.137	3.862	29.58	None	None	None	None	None	None	None	0.9931	0.11124	-0.00702	0.03467
 2000-0-0 0:12:4.480	0.0205	0.2275	0.9717	0.0	0.0	0.0	13.063	-1.137	3.862	29.55	None	None	None	None	None	None	None	0.9931	0.11127	-0.00702	0.03467
 2000-0-0 0:12:4.500	0.021	0.2275	0.9717	0.0	0.0	0.0	13.068	-1.132	3.862	29.58	None	None	None	None	None	None	None	0.9931	0.1113	-0.00699	0.03467
 2000-0-0 0:12:4.520	0.0215	0.228	0.9722	0.0	0.0	0.0	13.068	-1.132	3.862	29.64	None	None	None	None	None	None	None	0.9931	0.11136	-0.00699	0.03467
 2000-0-0 0:12:4.540	0.022	0.229	0.9717	0.0	0.0	0.0	13.074	-1.132	3.862	29.6	None	None	None	None	None	None	None	0.9931	0.11139	-0.00699	0.03467
 2000-0-0 0:12:4.560	0.021	0.2271	0.9712	0.0	0.0	0.0	13.079	-1.132	3.862	29.63	None	None	None	None	None	None	None	0.9931	0.11145	-0.00699	0.03467
 2000-0-0 0:12:4.580	0.021	0.2261	0.9722	0.0	0.0	0.0	13.085	-1.132	3.862	29.6	None	None	None	None	None	None	None	0.9931	0.11148	-0.00699	0.03467
 2000-0-0 0:12:4.600	0.0205	0.2271	0.9722	0.0	0.0	0.0	13.09	-1.132	3.862	29.61	None	None	None	None	None	None	None	0.99307	0.11151	-0.00699	0.03467
 2000-0-0 0:12:4.620	0.021	0.228	0.9712	0.0	0.0	0.0	13.096	-1.132	3.862	29.6	None	None	None	None	None	None	None	0.99307	0.11157	-0.00699	0.03467
 2000-0-0 0:12:4.640	0.0215	0.2285	0.9712	0.0	0.0	0.0	13.101	-1.132	3.862	29.61	None	None	None	None	None	None	None	0.99307	0.1116	-0.00699	0.03467
 2000-0-0 0:12:4.660	0.021	0.229	0.9722	0.0	0.0	0.0	13.107	-1.132	3.862	29.63	None	None	None	None	None	None	None	0.99307	0.11163	-0.00696	0.03467
 2000-0-0 0:12:4.680	0.0215	0.2285	0.9707	0.0	0.0	0.0	13.112	-1.132	3.862	29.6	None	None	None	None	None	None	None	0.99307	0.11169	-0.00696	0.03467
 2000-0-0 0:12:4.700	0.0205	0.2285	0.9712	0.0	0.0	0.0	13.112	-1.132	3.862	29.61	None	None	None	None	None	None	None	0.99307	0.11172	-0.00696	0.03467
 2000-0-0 0:12:4.720	0.02	0.2266	0.9717	0.0	0.0	0.0	13.118	-1.132	3.862	29.62	None	None	None	None	None	None	None	0.99304	0.11179	-0.00696	0.03467
 2000-0-0 0:12:4.740	0.0205	0.2266	0.9707	0.0	0.0	0.0	13.123	-1.132	3.862	29.61	None	None	None	None	None	None	None	0.99304	0.11182	-0.00696	0.03467
 2000-0-0 0:12:4.760	0.0205	0.2285	0.9722	0.0	0.0	0.0	13.129	-1.132	3.862	29.63	None	None	None	None	None	None	None	0.99304	0.11185	-0.00696	0.03467
 2000-0-0 0:12:4.780	0.0215	0.23	0.9707	0.0	0.0	0.0	13.134	-1.132	3.862	29.64	None	None	None	None	None	None	None	0.99304	0.11191	-0.00696	0.03467
 2000-0-0 0:12:4.800	0.0215	0.23	0.9707	0.0	0.0	0.0	13.14	-1.132	3.862	29.6	None	None	None	None	None	None	None	0.99304	0.11194	-0.00696	0.03467
 2000-0-0 0:12:4.820	0.0215	0.2295	0.9722	0.0	0.0	0.0	13.145	-1.132	3.862	29.55	None	None	None	None	None	None	None	0.99304	0.112	-0.00693	0.03467
 2000-0-0 0:12:4.840	0.021	0.228	0.9712	0.0	0.0	0.0	13.151	-1.132	3.862	29.6	None	None	None	None	None	None	None	0.99304	0.11203	-0.00693	0.03467
 2000-0-0 0:12:4.860	0.02	0.228	0.9717	0.0	0.0	0.0	13.156	-1.132	3.862	29.6	None	None	None	None	None	None	None	0.99301	0.11206	-0.00693	0.03467
 2000-0-0 0:12:4.880	0.0205	0.2285	0.9717	0.0	0.0	0.0	13.162	-1.132	3.862	29.59	None	None	None	None	None	None	None	0.99301	0.11212	-0.00693	0.03467
 2000-0-0 0:12:4.900	0.02	0.229	0.9712	0.0	0.0	0.0	13.162	-1.126	3.862	29.62	None	None	None	None	None	None	None	0.99301	0.11215	-0.00693	0.03467
 2000-0-0 0:12:4.920	0.02	0.2295	0.9717	0.0	0.0	0.0	13.167	-1.126	3.862	29.57	None	None	None	None	None	None	None	0.99301	0.11221	-0.00693	0.03467
 2000-0-0 0:12:4.940	0.02	0.2305	0.9712	0.0	0.0	0.0	13.173	-1.126	3.862	29.58	None	None	None	None	None	None	None	0.99301	0.11224	-0.0069	0.03467
 2000-0-0 0:12:4.960	0.021	0.23	0.9712	0.0	0.0	0.0	13.178	-1.126	3.862	29.62	None	None	None	None	None	None	None	0.99301	0.11227	-0.0069	0.03467
 2000-0-0 0:12:4.980	0.0215	0.2295	0.9717	0.0	0.0	0.0	13.184	-1.126	3.862	29.62	None	None	None	None	None	None	None	0.99298	0.11234	-0.0069	0.03467
 2000-0-0 0:12:5.0	0.0205	0.229	0.9712	0.0	0.0	0.0	13.189	-1.126	3.862	29.61	None	None	None	None	None	None	None	0.99298	0.11237	-0.0069	0.03467
 2000-0-0 0:12:5.20	0.0205	0.2285	0.9707	0.0	0.0	0.0	13.195	-1.126	3.862	29.61	None	None	None	None	None	None	None	0.99298	0.11243	-0.0069	0.03467
 2000-0-0 0:12:5.40	0.021	0.2295	0.9727	0.0	0.0	0.0	13.2	-1.126	3.862	29.59	None	None	None	None	None	None	None	0.99298	0.11246	-0.0069	0.03467
 2000-0-0 0:12:5.60	0.021	0.2305	0.9702	0.0	0.0	0.0	13.206	-1.126	3.862	29.6	None	None	None	None	None	None	None	0.99298	0.11249	-0.0069	0.03467
 2000-0-0 0:12:5.80	0.021	0.2305	0.9707	0.0	0.0	0.0	13.211	-1.126	3.862	29.57	None	None	None	None	None	None	None	0.99298	0.11255	-0.00687	0.03467
 2000-0-0 0:12:5.100	0.0205	0.231	0.9717	0.0	0.0	0.0	13.211	-1.126	3.862	29.59	None	None	None	None	None	None	None	0.99295	0.11258	-0.00687	0.03467
 2000-0-0 0:12:5.120	0.02	0.231	0.9707	0.0	0.0	0.0	13.217	-1.126	3.862	29.59	None	None	None	None	None	None	None	0.99295	0.11264	-0.00687	0.03467
 2000-0-0 0:12:5.140	0.0205	0.2295	0.9712	0.0	0.0	0.0	13.222	-1.126	3.862	29.59	None	None	None	None	None	None	None	0.99295	0.11267	-0.00687	0.03467
 2000-0-0 0:12:5.160	0.0205	0.2295	0.9717	0.0	0.0	0.0	13.228	-1.126	3.862	29.59	None	None	None	None	None	None	None	0.99295	0.11273	-0.00687	0.03467
 2000-0-0 0:12:5.180	0.02	0.229	0.9712	0.0	0.0	0.0	13.233	-1.121	3.862	29.62	None	None	None	None	None	None	None	0.99295	0.11276	-0.00687	0.03467
 2000-0-0 0:12:5.200	0.0205	0.2295	0.9712	0.0	0.0	0.0	13.239	-1.121	3.862	29.58	None	None	None	None	None	None	None	0.99295	0.11279	-0.00684	0.03467
 2000-0-0 0:12:5.220	0.021	0.231	0.9712	0.0	0.0	0.0	13.244	-1.121	3.862	29.64	None	None	None	None	None	None	None	0.99295	0.11285	-0.00684	0.03467
 2000-0-0 0:12:5.240	0.0215	0.231	0.9707	0.0	0.0	0.0	13.25	-1.121	3.862	29.6	None	None	None	None	None	None	None	0.99292	0.11288	-0.00684	0.03467
 2000-0-0 0:12:5.260	0.021	0.231	0.9712	0.0	0.0	0.0	13.255	-1.121	3.862	29.55	None	None	None	None	None	None	None	0.99292	0.11292	-0.00684	0.03467
 2000-0-0 0:12:5.280	0.0205	0.231	0.9707	0.0	0.0	0.0	13.255	-1.121	3.862	29.59	None	None	None	None	None	None	None	0.99292	0.11298	-0.00684	0.03467
 2000-0-0 0:12:5.300	0.02	0.231	0.9712	0.0	0.0	0.0	13.26	-1.121	3.862	29.59	None	None	None	None	None	None	None	0.99292	0.11301	-0.00684	0.03467
 2000-0-0 0:12:5.320	0.02	0.231	0.9707	0.0	0.0	0.0	13.266	-1.121	3.862	29.58	None	None	None	None	None	None	None	0.99292	0.11307	-0.00681	0.03467
 2000-0-0 0:12:5.340	0.02	0.2305	0.9707	0.0	0.0	0.0	13.271	-1.121	3.862	29.6	None	None	None	None	None	None	None	0.99292	0.1131	-0.00681	0.03467
 2000-0-0 0:12:5.360	0.0205	0.2305	0.9722	0.0	0.0	0.0	13.277	-1.121	3.862	29.6	None	None	None	None	None	None	None	0.99289	0.11313	-0.00681	0.03467
 2000-0-0 0:12:5.380	0.0205	0.2314	0.9702	0.0	0.0	0.0	13.282	-1.121	3.862	29.6	None	None	None	None	None	None	None	0.99289	0.11319	-0.00681	0.03467
 2000-0-0 0:12:5.400	0.021	0.2324	0.9707	0.0	0.0	0.0	13.288	-1.121	3.862	29.59	None	None	None	None	None	None	None	0.99289	0.11322	-0.00681	0.03467
 2000-0-0 0:12:5.420	0.0215	0.2319	0.9712	0.0	0.0	0.0	13.293	-1.115	3.862	29.61	None	None	None	None	None	None	None	0.99289	0.11325	-0.00681	0.03467
 2000-0-0 0:12:5.440	0.0205	0.2319	0.9697	0.0	0.0	0.0	13.299	-1.115	3.862	29.54	None	None	None	None	None	None	None	0.99289	0.11331	-0.00677	0.03467
 2000-0-0 0:12:5.460	0.021	0.231	0.9717	0.0	0.0	0.0	13.304	-1.115	3.862	29.55	None	None	None	None	None	None	None	0.99289	0.11334	-0.00677	0.03467
 2000-0-0 0:12:5.480	0.02	0.2319	0.9707	0.0	0.0	0.0	13.31	-1.115	3.862	29.61	None	None	None	None	None	None	None	0.99286	0.1134	-0.00677	0.03467
 2000-0-0 0:12:5.500	0.02	0.2314	0.9707	0.0	0.0	0.0	13.31	-1.115	3.862	29.56	None	None	None	None	None	None	None	0.99286	0.11343	-0.00677	0.03467
 2000-0-0 0:12:5.520	0.0205	0.2324	0.9712	0.0	0.0	0.0	13.315	-1.115	3.862	29.6	None	None	None	None	None	None	None	0.99286	0.11349	-0.00677	0.03467
 2000-0-0 0:12:5.540	0.0205	0.2324	0.9712	0.0	0.0	0.0	13.321	-1.115	3.862	29.6	None	None	None	None	None	None	None	0.99286	0.11353	-0.00677	0.03467
 2000-0-0 0:12:5.560	0.0215	0.2329	0.9712	0.0	0.0	0.0	13.326	-1.115	3.862	29.59	None	None	None	None	None	None	None	0.99286	0.11356	-0.00674	0.03467
 2000-0-0 0:12:5.580	0.0205	0.2324	0.9707	0.0	0.0	0.0	13.332	-1.115	3.862	29.61	None	None	None	None	None	None	None	0.99286	0.11362	-0.00674	0.03467
 2000-0-0 0:12:5.600	0.0205	0.2319	0.9702	0.0	0.0	0.0	13.337	-1.115	3.862	29.6	None	None	None	None	None	None	None	0.99283	0.11365	-0.00674	0.03467
 2000-0-0 0:12:5.620	0.0205	0.2319	0.9707	0.0	0.0	0.0	13.343	-1.115	3.862	29.59	None	None	None	None	None	None	None	0.99283	0.11371	-0.00674	0.03467
 2000-0-0 0:12:5.640	0.0205	0.2324	0.9712	0.0	0.0	0.0	13.348	-1.115	3.862	29.63	None	None	None	None	None	None	None	0.99283	0.11374	-0.00674	0.03467
 2000-0-0 0:12:5.660	0.021	0.2324	0.9702	0.0	0.0	0.0	13.354	-1.115	3.862	29.59	None	None	None	None	None	None	None	0.99283	0.1138	-0.00674	0.03467
 2000-0-0 0:12:5.680	0.0205	0.2324	0.9707	0.0	0.0	0.0	13.359	-1.115	3.862	29.56	None	None	None	None	None	None	None	0.99283	0.11383	-0.00674	0.03467
 2000-0-0 0:12:5.700	0.02	0.2334	0.9702	0.0	0.0	0.0	13.365	-1.115	3.862	29.56	None	None	None	None	None	None	None	0.99283	0.11389	-0.00674	0.03467
 2000-0-0 0:12:5.720	0.0205	0.2334	0.9697	0.0	0.0	0.0	13.37	-1.115	3.862	29.55	None	None	None	None	None	None	None	0.99283	0.11392	-0.00671	0.03467
 2000-0-0 0:12:5.740	0.0205	0.2329	0.9707	0.0	0.0	0.0	13.37	-1.115	3.862	29.6	None	None	None	None	None	None	None	0.9928	0.11395	-0.00671	0.03467
 2000-0-0 0:12:5.760	0.021	0.2324	0.9707	0.0	0.0	0.0	13.376	-1.11	3.862	29.62	None	None	None	None	None	None	None	0.9928	0.11401	-0.00671	0.03467
 2000-0-0 0:12:5.780	0.021	0.2324	0.9702	0.0	0.0	0.0	13.381	-1.11	3.862	29.58	None	None	None	None	None	None	None	0.9928	0.11404	-0.00671	0.03467
 2000-0-0 0:12:5.800	0.0205	0.2329	0.9707	0.0	0.0	0.0	13.387	-1.11	3.862	29.56	None	None	None	None	None	None	None	0.9928	0.11411	-0.00671	0.03467
 2000-0-0 0:12:5.820	0.0205	0.2334	0.9702	0.0	0.0	0.0	13.392	-1.11	3.862	29.56	None	None	None	None	None	None	None	0.9928	0.11414	-0.00671	0.03467
 2000-0-0 0:12:5.840	0.0205	0.2334	0.9707	0.0	0.0	0.0	13.398	-1.11	3.862	29.59	None	None	None	None	None	None	None	0.9928	0.1142	-0.00671	0.03467
 2000-0-0 0:12:5.860	0.0205	0.2334	0.9702	0.0	0.0	0.0	13.403	-1.11	3.862	29.61	None	None	None	None	None	None	None	0.99277	0.11423	-0.00668	0.03467
 2000-0-0 0:12:5.880	0.02	0.2339	0.9692	0.0	0.0	0.0	13.409	-1.11	3.862	29.6	None	None	None	None	None	None	None	0.99277	0.11426	-0.00668	0.03467
 2000-0-0 0:12:5.900	0.0205	0.2334	0.9707	0.0	0.0	0.0	13.414	-1.11	3.862	29.55	None	None	None	None	None	None	None	0.99277	0.11432	-0.00668	0.03467
 2000-0-0 0:12:5.920	0.0205	0.2344	0.9712	0.0	0.0	0.0	13.42	-1.11	3.862	29.59	None	None	None	None	None	None	None	0.99277	0.11435	-0.00668	0.03467
 2000-0-0 0:12:5.940	0.0205	0.2339	0.9692	0.0	0.0	0.0	13.425	-1.11	3.862	29.57	None	None	None	None	None	None	None	0.99277	0.11441	-0.00668	0.03467
 2000-0-0 0:12:5.960	0.021	0.2334	0.9702	0.0	0.0	0.0	13.431	-1.11	3.862	29.6	None	None	None	None	None	None	None	0.99277	0.11444	-0.00668	0.03467
 2000-0-0 0:12:5.980	0.0205	0.2334	0.9702	0.0	0.0	0.0	13.436	-1.11	3.862	29.58	None	None	None	None	None	None	None	0.99274	0.1145	-0.00668	0.03467
 2000-0-0 0:12:6.0	0.021	0.2339	0.9692	0.0	0.0	0.0	13.442	-1.11	3.862	29.6	None	None	None	None	None	None	None	0.99274	0.11453	-0.00665	0.03467
 2000-0-0 0:12:6.20	0.021	0.2344	0.9702	0.0	0.0	0.0	13.442	-1.11	3.862	29.6	None	None	None	None	None	None	None	0.99274	0.11459	-0.00665	0.03467
 2000-0-0 0:12:6.40	0.0205	0.2344	0.9702	0.0	0.0	0.0	13.447	-1.11	3.862	29.59	None	None	None	None	None	None	None	0.99274	0.11462	-0.00665	0.03467
 2000-0-0 0:12:6.60	0.02	0.2339	0.9697	0.0	0.0	0.0	13.453	-1.11	3.862	29.52	None	None	None	None	None	None	None	0.99274	0.11465	-0.00665	0.03467
 2000-0-0 0:12:6.80	0.02	0.2344	0.9707	0.0	0.0	0.0	13.458	-1.11	3.862	29.59	None	None	None	None	None	None	None	0.99274	0.11472	-0.00665	0.03467
 2000-0-0 0:12:6.100	0.0205	0.2349	0.9697	0.0	0.0	0.0	13.464	-1.11	3.862	29.6	None	None	None	None	None	None	None	0.99271	0.11475	-0.00665	0.03467
 2000-0-0 0:12:6.120	0.02	0.2349	0.9697	0.0	0.0	0.0	13.469	-1.11	3.862	29.6	None	None	None	None	None	None	None	0.99271	0.11481	-0.00665	0.03467
 2000-0-0 0:12:6.140	0.0205	0.2354	0.9702	0.0	0.0	0.0	13.475	-1.104	3.862	29.55	None	None	None	None	None	None	None	0.99271	0.11484	-0.00665	0.03467
 2000-0-0 0:12:6.160	0.021	0.2344	0.9697	0.0	0.0	0.0	13.48	-1.104	3.862	29.58	None	None	None	None	None	None	None	0.99271	0.1149	-0.00662	0.03467
 2000-0-0 0:12:6.180	0.021	0.2349	0.9702	0.0	0.0	0.0	13.486	-1.104	3.862	29.55	None	None	None	None	None	None	None	0.99271	0.11493	-0.00662	0.03467
 2000-0-0 0:12:6.200	0.02	0.2354	0.9702	0.0	0.0	0.0	13.491	-1.104	3.862	29.59	None	None	None	None	None	None	None	0.99271	0.11499	-0.00662	0.03467
 2000-0-0 0:12:6.220	0.021	0.2349	0.9692	0.0	0.0	0.0	13.497	-1.104	3.862	29.55	None	None	None	None	None	None	None	0.99268	0.11502	-0.00662	0.03467
 2000-0-0 0:12:6.240	0.0205	0.2354	0.9702	0.0	0.0	0.0	13.502	-1.104	3.862	29.54	None	None	None	None	None	None	None	0.99268	0.11508	-0.00662	0.03467
 2000-0-0 0:12:6.260	0.02	0.2354	0.9702	0.0	0.0	0.0	13.508	-1.104	3.862	29.55	None	None	None	None	None	None	None	0.99268	0.11511	-0.00662	0.03467
 2000-0-0 0:12:6.280	0.0205	0.2354	0.9692	0.0	0.0	0.0	13.513	-1.104	3.862	29.56	None	None	None	None	None	None	None	0.99268	0.11514	-0.00662	0.03467
 2000-0-0 0:12:6.300	0.02	0.2354	0.9707	0.0	0.0	0.0	13.519	-1.104	3.862	29.58	None	None	None	None	None	None	None	0.99268	0.1152	-0.00662	0.03467
 2000-0-0 0:12:6.320	0.0205	0.2358	0.9697	0.0	0.0	0.0	13.519	-1.104	3.862	29.57	None	None	None	None	None	None	None	0.99268	0.11523	-0.00659	0.03467
 2000-0-0 0:12:6.340	0.021	0.2363	0.9697	0.0	0.0	0.0	13.524	-1.104	3.862	29.56	None	None	None	None	None	None	None	0.99265	0.1153	-0.00659	0.03467
 2000-0-0 0:12:6.360	0.021	0.2363	0.9702	0.0	0.0	0.0	13.53	-1.104	3.862	29.53	None	None	None	None	None	None	None	0.99265	0.11533	-0.00659	0.03467
 2000-0-0 0:12:6.380	0.02	0.2358	0.9697	0.0	0.0	0.0	13.535	-1.104	3.862	29.55	None	None	None	None	None	None	None	0.99265	0.11539	-0.00659	0.03467
 2000-0-0 0:12:6.400	0.0205	0.2354	0.9697	0.0	0.0	0.0	13.541	-1.104	3.862	29.57	None	None	None	None	None	None	None	0.99265	0.11542	-0.00659	0.03467
 2000-0-0 0:12:6.420	0.0205	0.2363	0.9702	0.0	0.0	0.0	13.546	-1.104	3.862	29.54	None	None	None	None	None	None	None	0.99265	0.11548	-0.00659	0.03467
 2000-0-0 0:12:6.440	0.0205	0.2358	0.9692	0.0	0.0	0.0	13.552	-1.104	3.862	29.53	None	None	None	None	None	None	None	0.99261	0.11551	-0.00659	0.03467
 2000-0-0 0:12:6.460	0.0205	0.2363	0.9697	0.0	0.0	0.0	13.557	-1.104	3.862	29.57	None	None	None	None	None	None	None	0.99261	0.11557	-0.00656	0.03467
 2000-0-0 0:12:6.480	0.02	0.2358	0.9702	0.0	0.0	0.0	13.563	-1.104	3.862	29.56	None	None	None	None	None	None	None	0.99261	0.1156	-0.00656	0.03467
 2000-0-0 0:12:6.500	0.021	0.2358	0.9688	0.0	0.0	0.0	13.568	-1.104	3.862	29.54	None	None	None	None	None	None	None	0.99261	0.11566	-0.00656	0.03467
 2000-0-0 0:12:6.520	0.021	0.2363	0.9697	0.0	0.0	0.0	13.574	-1.099	3.862	29.55	None	None	None	None	None	None	None	0.99261	0.11569	-0.00656	0.03467
 2000-0-0 0:12:6.540	0.0205	0.2363	0.9697	0.0	0.0	0.0	13.579	-1.099	3.862	29.6	None	None	None	None	None	None	None	0.99261	0.11575	-0.00656	0.03467
