Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2000-0-0 2:43:25.520	-0.0508	-0.0488	0.9956	0.0	0.0	0.0	-2.466	3.038	106.974	34.45	None	None	None	None	None	None	None	0.59409	-0.03503	-0.0043	0.80356
 2000-0-0 2:43:25.540	-0.0498	-0.0479	0.9971	0.0	0.0	0.0	-2.466	3.038	106.974	34.48	None	None	None	None	None	None	None	0.59409	-0.03503	-0.0043	0.80356
 2000-0-0 2:43:25.560	-0.0493	-0.0474	0.9951	0.0	0.0	0.0	-2.466	3.038	106.974	34.49	None	None	None	None	None	None	None	0.59409	-0.03503	-0.0043	0.80356
 2000-0-0 2:43:25.580	-0.0508	-0.0483	0.9941	0.0	0.0	0.0	-2.466	3.038	106.974	34.44	None	None	None	None	None	None	None	0.59409	-0.03503	-0.0043	0.80356
 2000-0-0 2:43:25.600	-0.0513	-0.0483	0.9941	0.0	0.0	0.0	-2.466	3.038	106.974	34.44	None	None	None	None	None	None	None	0.59409	-0.03503	-0.0043	0.80356
 2000-0-0 2:43:25.620	-0.0518	-0.0493	0.9951	0.0	0.0	0.0	-2.466	3.038	106.974	34.5	None	None	None	None	None	None	None	0.59409	-0.03503	-0.0043	0.80356
 2000-0-0 2:43:25.640	-0.0518	-0.0493	0.9951	0.0	0.0	0.0	-2.466	3.038	106.974	34.5	None	None	None	None	None	None	None	0.59409	-0.03503	-0.0043	0.80356
 2000-0-0 2:43:25.660	-0.0518	-0.0479	0.9961	0.0	0.0	0.0	-2.466	3.038	106.974	34.48	None	None	None	None	None	None	None	0.59409	-0.03503	-0.0043	0.80356
 2000-0-0 2:43:25.680	-0.0518	-0.0483	0.9941	0.0	0.0	0.0	-2.466	3.038	106.974	34.53	None	None	None	None	None	None	None	0.59409	-0.03503	-0.0043	0.80356
 2000-0-0 2:43:25.700	-0.0508	-0.0474	0.9956	0.0	0.0	0.0	-2.466	3.038	106.974	34.49	None	None	None	None	None	None	None	0.59409	-0.03503	-0.0043	0.80356
 2000-0-0 2:43:25.720	-0.0498	-0.0488	0.9951	0.0	0.0	0.0	-2.466	3.038	106.974	34.45	None	None	None	None	None	None	None	0.59409	-0.03503	-0.0043	0.80356
 2000-0-0 2:43:25.740	-0.0503	-0.0493	0.9956	0.0	0.0	0.0	-2.466	3.038	106.974	34.42	None	None	None	None	None	None	None	0.59409	-0.03503	-0.0043	0.80356
 2000-0-0 2:43:25.760	-0.0503	-0.0493	0.9956	0.0	0.0	0.0	-2.466	3.038	106.974	34.5	None	None	None	None	None	None	None	0.59409	-0.03503	-0.0043	0.80356
 2000-0-0 2:43:25.780	-0.0508	-0.0488	0.9951	0.0	0.0	0.0	-2.472	3.038	106.974	34.41	None	None	None	None	None	None	None	0.59409	-0.03506	-0.0043	0.80356
 2000-0-0 2:43:25.800	-0.0513	-0.0479	0.9956	0.0	0.0	0.0	-2.472	3.038	106.974	34.46	None	None	None	None	None	None	None	0.59409	-0.03506	-0.0043	0.80356
 2000-0-0 2:43:25.820	-0.0518	-0.0479	0.9941	0.0	0.0	0.0	-2.472	3.038	106.974	34.44	None	None	None	None	None	None	None	0.59409	-0.03506	-0.0043	0.80356
 2000-0-0 2:43:25.840	-0.0513	-0.0483	0.9956	0.0	0.0	0.0	-2.472	3.038	106.974	34.5	None	None	None	None	None	None	None	0.59409	-0.03506	-0.0043	0.80356
 2000-0-0 2:43:25.860	-0.0513	-0.0479	0.9946	0.0	0.0	0.0	-2.472	3.038	106.974	34.41	None	None	None	None	None	None	None	0.59409	-0.03506	-0.0043	0.80356
 2000-0-0 2:43:25.880	-0.0518	-0.0488	0.9946	0.0	0.0	0.0	-2.472	3.038	106.974	34.49	None	None	None	None	None	None	None	0.59409	-0.03506	-0.0043	0.80356
 2000-0-0 2:43:25.900	-0.0498	-0.0498	0.9956	0.0	0.0	0.0	-2.472	3.038	106.974	34.47	None	None	None	None	None	None	None	0.59409	-0.03506	-0.0043	0.80356
 2000-0-0 2:43:25.920	-0.0498	-0.0488	0.9951	0.0	0.0	0.0	-2.472	3.038	106.974	34.44	None	None	None	None	None	None	None	0.59409	-0.03506	-0.00433	0.80356
 2000-0-0 2:43:25.940	-0.0503	-0.0488	0.9941	0.0	0.0	0.0	-2.472	3.038	106.974	34.47	None	None	None	None	None	None	None	0.59409	-0.03506	-0.00433	0.80356
 2000-0-0 2:43:25.960	-0.0508	-0.0479	0.9951	0.0	0.0	0.0	-2.472	3.038	106.974	34.52	None	None	None	None	None	None	None	0.59409	-0.03506	-0.00433	0.80356
 2000-0-0 2:43:25.980	-0.0513	-0.0474	0.9956	0.0	0.0	0.0	-2.472	3.038	106.974	34.47	None	None	None	None	None	None	None	0.59409	-0.03506	-0.00433	0.80356
 2000-0-0 2:43:26.0	-0.0513	-0.0479	0.9951	0.0	0.0	0.0	-2.472	3.038	106.974	34.48	None	None	None	None	None	None	None	0.59409	-0.03506	-0.00433	0.80356
 2000-0-0 2:43:26.20	-0.0518	-0.0488	0.9956	0.0	0.0	0.0	-2.472	3.038	106.974	34.47	None	None	None	None	None	None	None	0.59409	-0.03506	-0.00433	0.80356
 2000-0-0 2:43:26.40	-0.0513	-0.0493	0.9946	0.0	0.0	0.0	-2.472	3.038	106.974	34.5	None	None	None	None	None	None	None	0.59409	-0.03506	-0.00433	0.80356
 2000-0-0 2:43:26.60	-0.0503	-0.0493	0.9961	0.0	0.0	0.0	-2.472	3.038	106.974	34.4	None	None	None	None	None	None	None	0.59409	-0.03506	-0.00433	0.80356
 2000-0-0 2:43:26.80	-0.0503	-0.0488	0.9946	0.0	0.0	0.0	-2.472	3.038	106.974	34.48	None	None	None	None	None	None	None	0.59409	-0.03506	-0.00433	0.80356
 2000-0-0 2:43:26.100	-0.0503	-0.0483	0.9951	0.0	0.0	0.0	-2.472	3.038	106.974	34.49	None	None	None	None	None	None	None	0.59409	-0.03506	-0.00433	0.80356
 2000-0-0 2:43:26.120	-0.0508	-0.0483	0.9956	0.0	0.0	0.0	-2.472	3.038	106.974	34.49	None	None	None	None	None	None	None	0.59409	-0.03506	-0.00433	0.80356
 2000-0-0 2:43:26.140	-0.0508	-0.0488	0.9951	0.0	0.0	0.0	-2.472	3.038	106.974	34.45	None	None	None	None	None	None	None	0.59409	-0.03506	-0.00433	0.80356
 2000-0-0 2:43:26.160	-0.0513	-0.0488	0.9951	0.0	0.0	0.0	-2.472	3.038	106.974	34.49	None	None	None	None	None	None	None	0.59409	-0.03506	-0.00433	0.80356
 2000-0-0 2:43:26.180	-0.0513	-0.0488	0.9956	0.0	0.0	0.0	-2.472	3.038	106.974	34.5	None	None	None	None	None	None	None	0.59409	-0.03506	-0.00433	0.80356
 2000-0-0 2:43:26.200	-0.0518	-0.0488	0.9946	0.0	0.0	0.0	-2.472	3.038	106.974	34.48	None	None	None	None	None	None	None	0.59409	-0.03506	-0.00433	0.80356
 2000-0-0 2:43:26.220	-0.0522	-0.0493	0.9946	0.0	0.0	0.0	-2.472	3.038	106.974	34.5	None	None	None	None	None	None	None	0.59409	-0.03506	-0.00433	0.80356
 2000-0-0 2:43:26.240	-0.0513	-0.0498	0.9951	0.0	0.0	0.0	-2.472	3.038	106.974	34.43	None	None	None	None	None	None	None	0.59409	-0.03506	-0.00433	0.80356
 2000-0-0 2:43:26.260	-0.0503	-0.0483	0.9951	0.0	0.0	0.0	-2.472	3.038	106.974	34.44	None	None	None	None	None	None	None	0.59409	-0.0351	-0.00433	0.80356
 2000-0-0 2:43:26.280	-0.0508	-0.0479	0.9941	0.0	0.0	0.0	-2.472	3.038	106.974	34.5	None	None	None	None	None	None	None	0.59409	-0.0351	-0.00433	0.80356
 2000-0-0 2:43:26.300	-0.0513	-0.0479	0.9951	0.0	0.0	0.0	-2.472	3.038	106.974	34.46	None	None	None	None	None	None	None	0.59409	-0.0351	-0.00433	0.80356
 2000-0-0 2:43:26.320	-0.0503	-0.0488	0.9956	0.0	0.0	0.0	-2.472	3.038	106.974	34.48	None	None	None	None	None	None	None	0.59409	-0.0351	-0.00433	0.80356
 2000-0-0 2:43:26.340	-0.0513	-0.0493	0.9946	0.0	0.0	0.0	-2.477	3.038	106.974	34.46	None	None	None	None	None	None	None	0.59409	-0.0351	-0.00433	0.80356
 2000-0-0 2:43:26.360	-0.0513	-0.0493	0.9946	0.0	0.0	0.0	-2.477	3.038	106.974	34.49	None	None	None	None	None	None	None	0.59409	-0.0351	-0.00433	0.80356
 2000-0-0 2:43:26.380	-0.0518	-0.0483	0.9946	0.0	0.0	0.0	-2.477	3.038	106.974	34.46	None	None	None	None	None	None	None	0.59409	-0.0351	-0.00433	0.80356
 2000-0-0 2:43:26.400	-0.0518	-0.0488	0.9956	0.0	0.0	0.0	-2.477	3.038	106.974	34.5	None	None	None	None	None	None	None	0.59409	-0.0351	-0.00433	0.80356
 2000-0-0 2:43:26.420	-0.0513	-0.0488	0.9956	0.0	0.0	0.0	-2.477	3.038	106.974	34.48	None	None	None	None	None	None	None	0.59409	-0.0351	-0.00433	0.80356
 2000-0-0 2:43:26.440	-0.0508	-0.0483	0.9946	0.0	0.0	0.0	-2.477	3.038	106.974	34.48	None	None	None	None	None	None	None	0.59409	-0.0351	-0.00433	0.80356
 2000-0-0 2:43:26.460	-0.0503	-0.0488	0.9956	0.0	0.0	0.0	-2.477	3.038	106.974	34.44	None	None	None	None	None	None	None	0.59409	-0.0351	-0.00433	0.80356
 2000-0-0 2:43:26.480	-0.0508	-0.0479	0.9951	0.0	0.0	0.0	-2.477	3.038	106.974	34.48	None	None	None	None	None	None	None	0.59409	-0.0351	-0.00433	0.80356
 2000-0-0 2:43:26.500	-0.0508	-0.0479	0.9956	0.0	0.0	0.0	-2.477	3.043	106.974	34.49	None	None	None	None	None	None	None	0.59409	-0.0351	-0.00433	0.80356
 2000-0-0 2:43:26.520	-0.0518	-0.0483	0.9946	0.0	0.0	0.0	-2.477	3.043	106.974	34.49	None	None	None	None	None	None	None	0.59409	-0.0351	-0.00433	0.80356
 2000-0-0 2:43:26.540	-0.0513	-0.0493	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.52	None	None	None	None	None	None	None	0.59409	-0.0351	-0.00433	0.80356
 2000-0-0 2:43:26.560	-0.0518	-0.0493	0.9956	0.0	0.0	0.0	-2.477	3.043	106.974	34.5	None	None	None	None	None	None	None	0.59409	-0.0351	-0.00433	0.80356
 2000-0-0 2:43:26.580	-0.0513	-0.0483	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.49	None	None	None	None	None	None	None	0.59409	-0.03513	-0.00433	0.80356
 2000-0-0 2:43:26.600	-0.0513	-0.0479	0.9956	0.0	0.0	0.0	-2.477	3.043	106.974	34.49	None	None	None	None	None	None	None	0.59409	-0.03513	-0.00433	0.80356
 2000-0-0 2:43:26.620	-0.0503	-0.0479	0.9956	0.0	0.0	0.0	-2.477	3.043	106.974	34.44	None	None	None	None	None	None	None	0.59409	-0.03513	-0.00433	0.80356
 2000-0-0 2:43:26.640	-0.0508	-0.0483	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.47	None	None	None	None	None	None	None	0.59409	-0.03513	-0.00433	0.80356
 2000-0-0 2:43:26.660	-0.0508	-0.0493	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.49	None	None	None	None	None	None	None	0.59409	-0.03513	-0.00433	0.80356
 2000-0-0 2:43:26.680	-0.0513	-0.0493	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.49	None	None	None	None	None	None	None	0.59409	-0.03513	-0.00433	0.80356
 2000-0-0 2:43:26.700	-0.0518	-0.0483	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.43	None	None	None	None	None	None	None	0.59409	-0.03513	-0.00433	0.80356
 2000-0-0 2:43:26.720	-0.0522	-0.0479	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.42	None	None	None	None	None	None	None	0.59409	-0.03513	-0.00433	0.80356
 2000-0-0 2:43:26.740	-0.0513	-0.0479	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.5	None	None	None	None	None	None	None	0.59409	-0.03513	-0.00433	0.80356
 2000-0-0 2:43:26.760	-0.0503	-0.0488	0.9946	0.0	0.0	0.0	-2.477	3.043	106.974	34.46	None	None	None	None	None	None	None	0.59409	-0.03513	-0.00433	0.80356
 2000-0-0 2:43:26.780	-0.0508	-0.0479	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.5	None	None	None	None	None	None	None	0.59409	-0.03513	-0.00433	0.80356
 2000-0-0 2:43:26.800	-0.0503	-0.0483	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.47	None	None	None	None	None	None	None	0.59409	-0.03513	-0.00433	0.80356
 2000-0-0 2:43:26.820	-0.0508	-0.0488	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.46	None	None	None	None	None	None	None	0.59409	-0.03513	-0.00433	0.80356
 2000-0-0 2:43:26.840	-0.0513	-0.0488	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.5	None	None	None	None	None	None	None	0.59409	-0.03513	-0.00433	0.80356
 2000-0-0 2:43:26.860	-0.0513	-0.0493	0.9946	0.0	0.0	0.0	-2.477	3.043	106.974	34.48	None	None	None	None	None	None	None	0.59409	-0.03513	-0.00433	0.80356
 2000-0-0 2:43:26.880	-0.0513	-0.0483	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.5	None	None	None	None	None	None	None	0.59409	-0.03513	-0.00433	0.80356
 2000-0-0 2:43:26.900	-0.0518	-0.0479	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.48	None	None	None	None	None	None	None	0.59409	-0.03513	-0.00433	0.80356
 2000-0-0 2:43:26.920	-0.0518	-0.0474	0.9956	0.0	0.0	0.0	-2.477	3.043	106.974	34.45	None	None	None	None	None	None	None	0.59409	-0.03513	-0.00433	0.80356
 2000-0-0 2:43:26.940	-0.0513	-0.0488	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.47	None	None	None	None	None	None	None	0.59409	-0.03513	-0.00433	0.80356
 2000-0-0 2:43:26.960	-0.0508	-0.0493	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.48	None	None	None	None	None	None	None	0.59409	-0.03513	-0.00433	0.80356
 2000-0-0 2:43:26.980	-0.0503	-0.0498	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.48	None	None	None	None	None	None	None	0.59409	-0.03513	-0.00433	0.80356
 2000-0-0 2:43:27.0	-0.0503	-0.0488	0.9946	0.0	0.0	0.0	-2.477	3.043	106.974	34.44	None	None	None	None	None	None	None	0.59409	-0.03513	-0.00433	0.80356
 2000-0-0 2:43:27.20	-0.0508	-0.0479	0.9946	0.0	0.0	0.0	-2.477	3.043	106.974	34.49	None	None	None	None	None	None	None	0.59409	-0.03513	-0.00433	0.80356
 2000-0-0 2:43:27.40	-0.0513	-0.0479	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.47	None	None	None	None	None	None	None	0.59409	-0.03513	-0.00433	0.80356
 2000-0-0 2:43:27.60	-0.0518	-0.0483	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.47	None	None	None	None	None	None	None	0.59409	-0.03513	-0.00433	0.80356
 2000-0-0 2:43:27.80	-0.0518	-0.0488	0.9946	0.0	0.0	0.0	-2.477	3.043	106.974	34.47	None	None	None	None	None	None	None	0.59409	-0.03513	-0.00433	0.80356
 2000-0-0 2:43:27.100	-0.0513	-0.0488	0.9946	0.0	0.0	0.0	-2.477	3.043	106.974	34.51	None	None	None	None	None	None	None	0.59409	-0.03513	-0.00433	0.80356
 2000-0-0 2:43:27.120	-0.0513	-0.0488	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.44	None	None	None	None	None	None	None	0.59409	-0.03513	-0.00433	0.80356
 2000-0-0 2:43:27.140	-0.0513	-0.0483	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.45	None	None	None	None	None	None	None	0.59409	-0.03513	-0.00433	0.80356
 2000-0-0 2:43:27.160	-0.0508	-0.0483	0.9956	0.0	0.0	0.0	-2.477	3.043	106.974	34.48	None	None	None	None	None	None	None	0.59409	-0.03513	-0.00433	0.80356
 2000-0-0 2:43:27.180	-0.0508	-0.0488	0.9956	0.0	0.0	0.0	-2.477	3.043	106.974	34.45	None	None	None	None	None	None	None	0.59409	-0.03516	-0.00433	0.80356
 2000-0-0 2:43:27.200	-0.0513	-0.0479	0.9946	0.0	0.0	0.0	-2.477	3.043	106.974	34.45	None	None	None	None	None	None	None	0.59409	-0.03516	-0.00433	0.80356
 2000-0-0 2:43:27.220	-0.0508	-0.0479	0.9956	0.0	0.0	0.0	-2.477	3.043	106.974	34.47	None	None	None	None	None	None	None	0.59409	-0.03516	-0.00433	0.80356
 2000-0-0 2:43:27.240	-0.0518	-0.0483	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.47	None	None	None	None	None	None	None	0.59409	-0.03516	-0.00433	0.80356
 2000-0-0 2:43:27.260	-0.0518	-0.0488	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.44	None	None	None	None	None	None	None	0.59409	-0.03516	-0.00433	0.80356
 2000-0-0 2:43:27.280	-0.0508	-0.0493	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.47	None	None	None	None	None	None	None	0.59409	-0.03516	-0.00433	0.80356
 2000-0-0 2:43:27.300	-0.0508	-0.0488	0.9946	0.0	0.0	0.0	-2.477	3.043	106.974	34.44	None	None	None	None	None	None	None	0.59409	-0.03516	-0.00433	0.80356
 2000-0-0 2:43:27.320	-0.0518	-0.0483	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.48	None	None	None	None	None	None	None	0.59409	-0.03516	-0.00433	0.80356
 2000-0-0 2:43:27.340	-0.0522	-0.0479	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.47	None	None	None	None	None	None	None	0.59409	-0.03516	-0.00433	0.80356
 2000-0-0 2:43:27.360	-0.0513	-0.0479	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.48	None	None	None	None	None	None	None	0.59409	-0.03516	-0.00433	0.80356
 2000-0-0 2:43:27.380	-0.0508	-0.0483	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.47	None	None	None	None	None	None	None	0.59409	-0.03516	-0.00433	0.80356
 2000-0-0 2:43:27.400	-0.0513	-0.0488	0.9956	0.0	0.0	0.0	-2.477	3.043	106.974	34.5	None	None	None	None	None	None	None	0.59409	-0.03516	-0.00433	0.80356
 2000-0-0 2:43:27.420	-0.0513	-0.0488	0.9956	0.0	0.0	0.0	-2.477	3.043	106.974	34.44	None	None	None	None	None	None	None	0.59409	-0.03516	-0.00433	0.80356
 2000-0-0 2:43:27.440	-0.0513	-0.0488	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.48	None	None	None	None	None	None	None	0.59409	-0.03516	-0.00433	0.80356
 2000-0-0 2:43:27.460	-0.0508	-0.0483	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.48	None	None	None	None	None	None	None	0.59409	-0.03516	-0.00433	0.80356
 2000-0-0 2:43:27.480	-0.0513	-0.0488	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.46	None	None	None	None	None	None	None	0.59409	-0.03516	-0.00433	0.80356
 2000-0-0 2:43:27.500	-0.0513	-0.0488	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.49	None	None	None	None	None	None	None	0.59409	-0.03516	-0.00433	0.80356
 2000-0-0 2:43:27.520	-0.0513	-0.0479	0.9956	0.0	0.0	0.0	-2.477	3.043	106.974	34.43	None	None	None	None	None	None	None	0.59409	-0.03516	-0.00433	0.80356
 2000-0-0 2:43:27.540	-0.0508	-0.0474	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.48	None	None	None	None	None	None	None	0.59409	-0.03516	-0.00433	0.80356
 2000-0-0 2:43:27.560	-0.0513	-0.0488	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.45	None	None	None	None	None	None	None	0.59409	-0.03516	-0.00433	0.80356
 2000-0-0 2:43:27.580	-0.0513	-0.0493	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.44	None	None	None	None	None	None	None	0.59409	-0.03516	-0.00433	0.80356
 2000-0-0 2:43:27.600	-0.0513	-0.0493	0.9956	0.0	0.0	0.0	-2.477	3.043	106.974	34.48	None	None	None	None	None	None	None	0.59409	-0.03516	-0.00433	0.80356
 2000-0-0 2:43:27.620	-0.0518	-0.0488	0.9951	0.0	0.0	0.0	-2.477	3.043	106.974	34.5	None	None	None	None	None	None	None	0.59409	-0.03516	-0.00433	0.80356
 2000-0-0 2:43:27.640	-0.0518	-0.0483	0.9946	0.0	0.0	0.0	-2.477	3.043	106.974	34.5	None	None	None	None	None	None	None	0.59409	-0.03516	-0.00433	0.80356
 2000-0-0 2:43:27.660	-0.0518	-0.0479	0.9951	0.0	0.0	0.0	-2.477	3.049	106.974	34.44	None	None	None	None	None	None	None	0.59409	-0.03516	-0.00433	0.80356
 2000-0-0 2:43:27.680	-0.0513	-0.0479	0.9946	0.0	0.0	0.0	-2.477	3.049	106.974	34.45	None	None	None	None	None	None	None	0.59409	-0.03516	-0.00433	0.80356
 2000-0-0 2:43:27.700	-0.0503	-0.0488	0.9946	0.0	0.0	0.0	-2.477	3.049	106.974	34.41	None	None	None	None	None	None	None	0.59409	-0.03516	-0.00433	0.80356
 2000-0-0 2:43:27.720	-0.0513	-0.0493	0.9961	0.0	0.0	0.0	-2.477	3.049	106.974	34.48	None	None	None	None	None	None	None	0.59409	-0.03516	-0.00433	0.80356
 2000-0-0 2:43:27.740	-0.0508	-0.0493	0.9956	0.0	0.0	0.0	-2.477	3.049	106.974	34.45	None	None	None	None	None	None	None	0.59409	-0.03516	-0.00433	0.80356
 2000-0-0 2:43:27.760	-0.0508	-0.0498	0.9951	0.0	0.0	0.0	-2.477	3.049	106.974	34.41	None	None	None	None	None	None	None	0.59409	-0.03516	-0.00433	0.80356
 2000-0-0 2:43:27.780	-0.0513	-0.0488	0.9946	0.0	0.0	0.0	-2.477	3.049	106.974	34.48	None	None	None	None	None	None	None	0.59409	-0.03516	-0.00433	0.80356
 2000-0-0 2:43:27.800	-0.0508	-0.0483	0.9951	0.0	0.0	0.0	-2.477	3.049	106.974	34.5	None	None	None	None	None	None	None	0.59409	-0.03516	-0.00433	0.80356
