count,T_count,sum_leg,reflex,on_reflex_,reflex_index,traj_error
4,0,[17. 15. 24. 45. 17.  4.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],1,[ 0. -1.  3.  0.  0. -1. -1.  2. -2. -1. -1.  9.  1.  0.  3.  0.  0. -2.]
5,0,[17.  5. 24. 45. 17.  5.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],2,[ 0.  1.  4. -2.  1. -1.  0.  2. -2. -1. -1.  9.  0.  0.  3. -1.  0. -2.]
6,0,[13.  5. 18. 45. 13.  6.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],3,[-2. -1.  3. -3.  0. -1.  2.  2. -2.  2. -1.  9. -1.  0.  4. -1.  1. -2.]
7,0,[13.  4. 17. 40. 14.  7.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],4,[-2. -1.  3. -5.  1. -2.  2.  2. -1.  2. -1.  9. -2.  0.  3. -4.  0. -1.]
8,0,[13.  5. 15. 40. 13.  7.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],5,[-2. -1.  3. -5.  0. -1.  3.  2. -1.  3. -1.  8. -2.  0.  3. -3.  1. -2.]
9,0,[13. 20. 14. 39. 13. 16.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],6,[-5. -1.  4. -5.  0. -1.  3.  2. -2.  4. -1.  9. -3.  0.  3. -3.  1. -1.]
10,0,[28. 23. 24. 50. 21. 17.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],7,[-4.  0.  4. -4.  0. -2.  2.  2. -1.  4. -1.  8. -3.  0.  3. -2.  1. -1.]
11,0,[27. 25. 23. 51. 22. 17.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],8,[-4.  0.  3. -4.  0. -1.  3.  3. -1.  4. -1.  9. -3.  0.  3. -3.  1. -1.]
12,0,[29. 23. 25. 53. 23. 20.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],9,[-5.  0.  3. -4.  0. -1.  3.  2. -1.  4. -1.  9. -3.  0.  3. -4.  1. -2.]
13,0,[32. 22. 25. 55. 24. 21.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[-10. -10. -10. -10. -10. -10.],[-10. -10. -10. -10. -10. -10.],10,[-5.  0.  3. -4.  0.  0.  2.  3.  0.  5. -1.  9. -4.  0.  2. -3.  1. -1.]
