count,T_count,sum_leg,reflex,on_reflex_,reflex_index,traj_error
15,0,[29. 25. 17. 49. 63. 27.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-6.  2.  1. -4.  0.  1.  5.  1. -1.  7.  0.  7. -6. -5.  6. -4.  0.  0.]
16,0,[32. 20. 19. 53. 65. 19.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-5.  2.  1. -5.  0.  0.  5.  1.  0. 10.  0.  7. -6. -6.  6. -4.  0.  0.]
17,0,[31. 20. 20. 58. 68. 17.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-8.  2.  1. -8.  0.  1.  7.  1.  0. 14.  0.  7. -9. -5.  6. -7. -1.  0.]
18,0,[37. 22. 22. 66. 72. 20.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-7.  2.  1. -7.  1.  1.  7.  0.  1. 15.  0.  7. -9. -5.  6. -6. -1.  0.]
19,0,[38. 24. 24. 74. 75. 21.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-6.  3.  0. -6.  0.  1.  7.  0.  1. 13.  0.  6. -7. -5.  6. -6.  0.  0.]
20,0,[35. 26. 26. 79. 76. 23.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-3.  2.  1. -4.  0.  0.  3.  0.  0. 11.  0.  6. -5. -5.  6. -4.  0. -1.]
21,0,[33. 25. 24. 79. 74. 23.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-5.  3.  1. -3. -1.  0.  4.  0.  0. 10.  0.  7. -7. -6.  5. -3.  0.  1.]
22,0,[31. 20. 21. 75. 72. 19.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-3.  3.  1. -4.  0.  1.  4.  0.  1. 10. -1.  7. -6. -5.  5. -4.  0.  0.]
23,0,[28. 17. 18. 70. 68. 17.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-3.  3.  1. -3. -1.  0.  4. -1.  0. 10.  0.  6. -6. -5.  5. -4.  0.  0.]
24,0,[29. 14. 15. 67. 66. 15.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-1.  3.  1. -4.  0.  1.  5.  0.  0.  9.  0.  7. -6. -5.  5. -4.  0.  0.]
25,0,[28. 14. 17. 66. 66. 15.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[ 1.  3.  1. -4.  0.  0.  4. -1.  0.  9.  0.  6. -5. -5.  5. -5.  0.  0.]
26,0,[16. 15. 17. 64. 63. 17.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[ 0.  3.  1. -4.  0.  0.  4.  0.  1.  8.  1.  6. -6. -5.  5. -3.  0.  1.]
27,0,[16. 15. 17. 61. 63. 16.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-1.  3.  1. -3.  0.  0.  5. -1.  0.  7.  1.  6. -5. -6.  5. -4.  0.  0.]
28,0,[16. 15. 18. 58. 63. 16.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[ 1.  3.  0. -1.  0.  1.  2.  0.  1.  2.  0.  7. -3. -5.  5. -2.  0.  0.]
29,0,[12. 12. 15. 51. 60. 14.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[ 1.  3.  1. -2.  0.  1.  3.  0.  1.  4.  0.  7. -4. -5.  3. -3.  0.  0.]
30,0,[12. 10. 14. 47. 57. 12.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[ 1.  3.  1. -3. -1.  0.  3. -1.  0.  3.  1.  7. -2. -5.  5. -2.  0.  1.]
31,0,[12.  9. 13. 43. 53. 11.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[ 0.  2.  0. -3.  0.  0.  3.  0.  1.  2.  0.  7. -2. -6.  5. -2.  0.  1.]
32,0,[11.  9. 11. 39. 50.  9.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[ 1.  2.  0. -2.  0.  0.  4. -1.  0.  2.  0.  6. -2. -6.  4. -1. -1.  0.]
33,0,[10. 10. 13. 38. 49.  8.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[ 0.  2.  1. -2.  0.  1.  3. -1.  1.  1. -1.  6. -1. -6.  4. -1.  0.  1.]
34,0,[ 9. 10. 13. 34. 48.  6.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[ 0.  2.  0. -2. -1.  0.  4. -1.  1.  2.  1.  5. -2. -5.  5. -2. -1.  1.]
35,0,[ 8.  9. 14. 31. 48.  6.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[ 0.  2.  0. -3. -1.  1.  4.  0.  0.  3.  0.  5. -2. -5.  6. -2.  0.  0.]
36,0,[ 8.  9. 15. 30. 48.  6.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[ 0.  2.  0. -3.  0.  1.  4.  0.  1.  4.  0.  6. -2. -5.  4. -2.  0.  0.]
37,0,[ 8. 10. 15. 32. 47.  7.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[ 0.  2.  0. -3.  0.  1.  4. -1.  1.  4.  0.  5. -2. -6.  6. -2. -1.  1.]
38,0,[ 8. 11. 16. 34. 50.  8.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[ 0.  2.  0. -2.  0.  1.  4. -1.  0.  4.  0.  5. -4. -6.  5. -3. -1.  1.]
39,0,[ 8. 15. 16. 36. 53.  9.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-2.  2.  1. -3. -1.  1.  4.  0.  1.  5.  1.  5. -4. -5.  5. -3. -1.  0.]
40,0,[ 8. 15. 16. 38. 54. 10.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-1.  2.  1. -3. -1.  1.  5.  0.  1.  6. -1.  4. -4. -5.  4. -5.  0.  0.]
41,0,[ 8. 15. 17. 38. 56. 13.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-2.  2.  2. -3. -1.  1.  3. -1.  1.  7.  0.  4. -3. -5.  4. -6. -1.  0.]
42,0,[ 8. 15. 16. 40. 54. 17.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-1.  2.  2. -4. -1.  1.  4. -1.  1.  9.  0.  3. -4. -6.  4. -5. -1.  0.]
43,0,[20. 21. 20. 43. 53. 19.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-2.  2.  2. -3. -1.  1.  4. -1.  2.  9. -1.  2. -4. -5.  5. -5. -1.  0.]
44,0,[21. 21. 21. 44. 53. 21.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-3.  2.  3. -3. -1.  1.  3. -2.  0.  9. -1.  2. -4. -5.  5. -5. -1.  1.]
45,0,[25. 21. 19. 45. 54. 25.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-2.  3.  3. -3. -2.  1.  5. -1.  1.  9.  0.  2. -5. -6.  4. -4. -1.  1.]
46,0,[27. 22. 21. 45. 57. 23.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-3.  2.  3. -4. -1.  1.  4. -2.  1.  8.  0.  2. -5. -6.  4. -4. -1.  1.]
47,0,[30. 22. 22. 43. 58. 22.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-4.  2.  3. -4.  0.  1.  5. -1.  1.  9.  0.  1. -4. -5.  4. -4.  0.  1.]
48,0,[33. 18. 23. 42. 57. 21.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-2.  2.  2. -4. -1.  2.  4. -1.  1. 10. -1.  1. -5. -6.  3. -5. -2.  1.]
49,0,[31. 20. 27. 42. 57. 21.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-4.  3.  2. -4. -1.  2.  5. -1.  2. 10.  1.  1. -6. -5.  3. -5. -1.  1.]
50,0,[32. 22. 28. 42. 56. 22.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-3.  2.  1. -4. -1.  2.  5. -1.  2. 10.  0.  1. -5. -5.  2. -5. -1.  0.]
51,0,[30. 23. 29. 43. 53. 19.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-3.  2.  0. -4. -1.  1.  5. -1.  2.  9.  0.  1. -5. -6.  3. -4. -1.  1.]
52,0,[21. 27. 30. 43. 54. 24.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-4.  2. -1. -3. -1.  2.  4. -2.  2. 11.  0.  1. -6. -5.  3. -4. -1.  2.]
53,0,[23. 26. 32. 44. 54. 22.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-3.  2. -1. -4. -1.  2.  4. -1.  2. 10.  0.  1. -5. -6.  3. -4. -1.  2.]
54,0,[21. 26. 31. 44. 54. 21.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-3.  2. -2. -4. -1.  3.  4. -1.  2.  9.  0.  1. -6. -4.  2. -4. -1.  1.]
55,0,[21. 27. 30. 43. 54. 26.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-4.  2. -2. -4. -2.  3.  4. -2.  2.  9. -1.  2. -5. -4.  2. -4. -2.  1.]
56,0,[28. 30. 30. 44. 51. 27.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-3.  2. -2. -4. -1.  2.  3. -1.  2.  8.  1.  2. -5. -6.  2. -5. -2.  0.]
57,0,[28. 31. 28. 42. 50. 23.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-2.  2. -2. -3. -2.  2.  5.  0.  2.  7.  0.  2. -4. -5.  1. -4. -1.  2.]
58,0,[28. 31. 24. 40. 46. 23.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-2.  2. -2. -3. -2.  2.  5. -1.  1.  7.  0.  2. -4. -5.  1. -3. -1.  1.]
59,0,[27. 30. 24. 39. 44. 22.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-1.  2. -2. -3. -2.  2.  3. -1.  1.  7.  0.  2. -4. -5.  1. -4. -2.  1.]
60,0,[24. 28. 22. 37. 43. 22.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-2.  3. -2. -3. -2.  2.  4. -2.  1.  7.  0.  2. -3. -6.  2. -3. -2.  1.]
61,0,[24. 28. 22. 36. 41. 25.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-2.  2.  0. -3. -2.  2.  4. -2.  2.  7.  0.  3. -3. -5.  1. -3. -2.  1.]
62,0,[16. 28. 27. 37. 40. 24.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-1.  2. -2. -3. -1.  2.  4. -1.  2.  6.  0.  2. -3. -5.  2. -3. -1.  1.]
63,0,[15. 27. 27. 36. 40. 24.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-2.  1. -1. -4. -1.  2.  4. -2.  2.  7.  0.  3. -4. -5.  1. -4. -2.  2.]
64,0,[15. 27. 30. 37. 40. 25.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-1.  1. -2. -4. -2.  2.  4. -2.  2.  7.  0.  2. -4. -5.  1. -4. -2.  2.]
65,0,[12. 28. 31. 37. 39. 27.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-2.  1.  0. -3. -2.  2.  4. -2.  2.  7.  1.  3. -3. -4.  2. -4. -2.  2.]
66,0,[11. 28. 31. 37. 39. 29.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-2.  1. -2. -3. -2.  2.  4. -2.  2.  7.  0.  3. -4. -5.  2. -4. -3.  1.]
67,0,[11. 29. 32. 39. 40. 32.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-1.  1. -1. -3. -2.  2.  4. -2.  2.  7.  0.  3. -4. -5.  2. -2. -1.  2.]
68,0,[10. 29. 32. 39. 41. 29.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-1.  2.  0. -3. -2.  2.  5. -1.  2.  7.  0.  2. -4. -4.  2. -3. -1.  1.]
69,0,[11. 28. 32. 39. 41. 26.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-2.  1. -1. -4. -2.  2.  4. -1.  2.  8.  0.  2. -2. -5.  2. -4. -2.  2.]
70,0,[11. 29. 31. 39. 41. 26.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-2.  1. -1. -5. -2.  2.  3. -1.  2.  8.  1.  2. -3. -4.  2. -4. -2.  1.]
71,0,[11. 31. 29. 39. 39. 25.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[ 0.  2.  0. -4. -2.  1.  4. -2.  2.  8.  0.  1. -4. -5.  2. -3. -2.  2.]
72,0,[ 6. 31. 29. 38. 39. 27.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-1.  0. -1. -2. -2.  1.  4. -1.  2.  7.  0.  2. -3. -4.  2. -3. -2.  2.]
73,0,[ 0. 29. 28. 38. 38. 29.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-2.  1. -1. -3. -2.  2.  3. -2.  2.  6.  1.  2. -4. -5.  1. -4. -2.  2.]
74,0,[ 0. 28. 28. 36. 39. 29.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-1.  1.  0. -3. -2.  2.  3. -2.  2.  7.  1.  2. -3. -5.  1. -3. -1.  1.]
75,0,[ 0. 26. 29. 35. 39. 27.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-1.  1. -1. -3. -2.  2.  3. -3.  3.  7.  0.  2. -3. -5.  1. -3. -1.  1.]
76,0,[ 5. 26. 30. 35. 37. 25.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-1.  2. -1. -2. -2.  2.  3. -2.  2.  7.  1.  2. -4. -5.  1. -4. -2.  2.]
77,0,[10. 27. 30. 35. 38. 26.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-1.  1. -1. -2. -3.  3.  3. -2.  2.  6.  1.  1. -4. -6.  0. -3. -2.  1.]
78,0,[ 9. 28. 30. 34. 35. 24.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-1.  1. -1. -2. -2.  2.  3. -2.  3.  6.  1.  1. -4. -4.  2. -3. -1.  1.]
79,0,[13. 27. 31. 32. 35. 24.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-1.  1. -1. -3. -2.  2.  4. -2.  2.  6.  1.  1. -4. -5.  1. -2. -1.  0.]
80,0,[13. 27. 30. 34. 36. 18.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[ 0.  1.  0. -3. -2.  3.  4. -2.  2.  6.  1.  1. -4. -5.  2. -3.  0.  1.]
81,0,[ 4. 29. 31. 32. 36. 11.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[-1.  1.  0. -2. -2.  3.  3. -2.  3.  6.  1.  1. -3. -6.  1. -2.  0.  0.]
82,0,[ 4. 28. 32. 32. 41. 10.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 3. 3.],[ 0.  1. -1. -2. -3.  2.  3. -2.  2.  6.  1.  1. -3. -5.  1. -2.  0.  0.]
